key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,ciclo,classification,ejercido
'13132160015,Adquisición de aeronaves versión Adiestramiento,13,Dirección General de Servicios,9,0,0,32,945124122,2016,,0
'1406HKA0008,Mantenimiento y Adaptación del Almacén de Palmillas en uso del SAE,6,Servicio de Administración y Enajenación de Bienes,15,0,0,0,3117129,2016,,0
'14071320005,ADQUISICIÓN DE ACTIVOS PARA OPERACIONES  TÁCTICAS,7,Comandancia de la Fuerza Aérea Mexicana,15,0,0,22,9452690371,2017,Seguridad,3107925773
'14071320009,"ADQUISICIÓN DE ACTIVOS PARA OPERACIONES AÉREAS DE LOS ESCUADRONES AÉREOS 201, 203 Y 204",7,Comandancia de la Fuerza Aérea Mexicana,35,0,0,100,6934999670,2017,Seguridad,416338889
'1216B000169,"Proyecto  de Temporal Tecnificado Ampliación Bajo Papaloapan Tesechoacán, Estado de Veracruz",16,Comisión Nacional del Agua,30,17.83,-95.55,23.82,582415388,2017,,39131117
'1236E000003,"Remodelación, adecuación, ampliación, amueblado y equipamiento del Centro de Readaptación Social de Monclova Coahuila.",4,Prevención y Readaptación Social,5,26.911049,-101.422005,21.73,3538828864,2017,,0
'14212100011,ESTUDIOS DE PREFACTIBILIDAD DE RECUPERACION DE PLAYAS / 06 RIVIERA MAYA,21,Dirección General de Desarrollo Regional y Fomento Turístico,23,0,0,56,20605313,2015,Turismo,0
'1318T4M0052,"Calidad de los Combustibles Fase Diésel para las refinerías de Madero, Minatitlán, Salamanca, Salina Cruz y Tula",52,Pemex Transformación Industrial,35,0,0,14.93,50272961151,2017,Energía,2071478160
'1318T4M0060,"Sostenimiento de los sistemas de seguridad, medición, control y automatización en TARs",52,Pemex Logística,35,0,0,29.98,4085033482,2017,Energía,451677486
'14096380011,Mecatán  Las Palmas.,9,Centro SCT Nayarit,18,21.536839,-105.122128,35.72,77581888,2016,Comunicaciones y Transportes,17309982
'1018TOQ0058,Modernización de la SE Valle de México y Construcción de la LT Victoria - Nochistongo,53,Comisión Federal de Electricidad,35,0,0,95.07,574958980,2017,Energía,208822670
'1118TOQ0041,"Instalación de transformadores en las SEs Moctezuma  y Macuspana II, ampliación de la SE Apatzingan y construcción de la LT Silao Pot. entq. León IV-Irapuato II",53,Comisión Federal de Electricidad,35,0,0,35.89,401430801,2017,Energía,87767969
'12096330030,Construcción de la Carretera Real del Monte - Ent. Huasca,9,Centro SCT Hidalgo,13,20.136813,-98.690273,,2350807731,2017,Comunicaciones y Transportes,
'1408I000006,"Dragado de Mantenimiento y Supervisión en la Laguna de Tampamachoco, Municipio de Tuxpan, Veracruz",8,Comisión Nacional de Acuacultura y Pesca,30,0,0,0,16020975,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",0
'1518TOM0008,Modernización de los Sistemas SCADA/EMS/MMS/DTS del CENACE.,18,Centro Nacional de Control de Energía,35,0,0,12.2,1120301389,2017,Energía,119464757
'12096310006,La Caja - El Conejo,9,Centro SCT Guanajuato,11,20.712592,-101.440064,100,15952691,2016,,173864
'12096420006,San Joaquín - San Cristóbal.,9,Centro SCT Querétaro,22,20.918117,-99.565283,51.2,34309405,2017,,327030
'12096350072,El Ranchito - La Nave,9,Centro SCT México,15,20.189,-99.785536,11.63,21157467,2016,,0
'13096310001,Jaral del Progreso - Rosa de Castilla - Valle de Santiago.,9,Centro SCT Guanajuato,11,20.382882,-101.07333,30.91,17383432,2016,Comunicaciones y Transportes,0
'12096360038,E.C. (Tomendan-Ixtaro) Tipitarillo.,9,Centro SCT Michoacán,16,19.307164,-101.820353,95.11,11561770,2016,Comunicaciones y Transportes,7461569
'1316B000099,"Sistema Presa Cotaxtla para el abastecimiento de agua potable de la Zona Conurbada de Veracruz-Boca del Río-Medellín-Riviera Veracruzana, Veracruz.",16,Comisión Nacional del Agua,30,19.007867,-96.1675252,0,1012054143,2017,,0
'1451GYN0010,Ampliación y remodelación de Unidades y Clínicas de Medicina Familiar.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,77.18,516005487,2017,Salud,189008322
'11096450012,Topolobampo - Chihuahua tr. Huepaco - Macoribo (Lim. Edos. Sin/Chi),9,Centro SCT Sinaloa,25,26.968536,-108.27785,0,106538932,2017,,0
'11096300011,La Petaca  La Escondida.,9,Centro SCT Durango,10,23.427008,-105.804169,0,197120696,2016,Comunicaciones y Transportes,0
'1318T4N0014,"Mantenimiento a los sistemas de compresión de gas natural, sistemas de control y servicios principales de la planta Endulzadora 2 y Criogénica Modular del CPG Matapionche.",52,Pemex Transformación Industrial,30,0,0,72.66,44702338,2017,Energía,0
'1018T4O0004,Mantenimiento de la capacidad de producción de la planta de óxido de etileno del Complejo Petroquímico Cangrejera,52,Pemex Etileno,30,0,0,53.61,619745334,2017,Energía,103446353
'15096520011,Milpillas de la Sierra-El Tigre (Los Nopales).,9,Centro SCT Zacatecas,32,23.506192,-102.748469,74.68,8525482,2017,Comunicaciones y Transportes,5948713
'0218T4L0039,Proyecto Tamaulipas Constituciones,52,Pemex Exploración y Producción,35,0,0,61.3,55267526369,2017,Energía,1544566614
'0418T4O0002,Eficientización del Almacenamiento y Distribución I,52,Pemex Fertilizantes,35,0,0,72.19,1232404141,2017,Energía,75479219
'0618T4M0001,Estudio de Preinversión para Conversión de Residuales Salamanca,52,Pemex Transformación Industrial,11,0,0,73.29,3313962461,2017,Energía,25262448
'1518T0O0004,Programa Adquisición 2016 para el Órgano Interno de Control,18,Instituto Mexicano del Petróleo,9,0,0,0,103314,2016,Gobierno,0
'12096380021,Puente Santa Fe.,9,Centro SCT Nayarit,18,21.26916,-104.404928,100,9949729,2016,,0
'1227A000006,"Reordenamiento del Puerto Fronterizo Subteniente López I, Quintana Roo",27,Instituto de Administración y Avalúos de Bienes Nacionales,23,0,0,0,5701919,2015,Gobierno,0
'11096490002,Libramiento de Calpulalpan.,9,Centro SCT Tlaxcala,29,19.579461,-98.635984,,1113065150,2017,Comunicaciones y Transportes,
'1507HXA0027,"Mantenimiento y Rehabilitación de la U.H.M. Sayula I, Jal.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,14,0,0,100,23176912,2016,Desarrollo Social,22418909
'1507HXA0018,"Mantenimiento y Rehabilitación de la U.H.M. Mexicas, Edo. Méx.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,15,0,0,99.99,35802325,2016,Desarrollo Social,31467574
'1511A3Q0014,Programa de Mantenimiento 2016 de Infraestructura de Escuelas y Unidades Multidisciplinarias. UNAM.,11,Universidad Nacional Autónoma de México,35,0,0,100,154970866,2016,Educación,1605303
'1516B000066,Mantenimiento y rehabilitación 2016 del Acueducto D.I.M. Lázaro Cárdenas,16,Comisión Nacional del Agua,16,0,0,83.11,29845582,2016,Desarrollo Social,24191380
'1318T4M0037,"Equipamiento operativo, Adquisición de URVs de la GAR Pacifico",52,Pemex Logística,35,0,0,3.8,52904784,2017,Energía,28163229
'1318T4M0039,Adquisición de equipos y vehiculos de contraincendio,52,Pemex Transformación Industrial,28,0,0,0.01,57182341,2017,Energía,0
'14096360003,Uringüitiro - Las Juntas de Enándiro.,9,Centro SCT Michoacán,16,19.286072,-102.41746,99.99,16158549,2016,Comunicaciones y Transportes,11045051
'1550GYR0034,"Construcción de la Unidad de Medicina Familiar (UMF) nueva de 10 consultorios con AMC, en Tonalá, Jalisco",50,Instituto Mexicano del Seguro Social,14,20.669,-103.255,0,80951260,2017,Salud,424010
'16096310003,"Construcción de camino de la comunidad la California, Adjuntas del Monte y Tampico, municipio de Dolores Hidalgo",9,Centro SCT Guanajuato,11,21.285443,-100.826818,0,14154036,2017,Comunicaciones y Transportes,0
'15096360004,"El Limón de Papatzindan - Purungueo, tramo la Virgencita -Purungueo",9,Centro SCT Michoacán,16,19.05899,-100.76663,,60573552,2017,Comunicaciones y Transportes,
'16096490004,E.C. (Benito Juárez - Carrillo Puerto) - San José Xicoténcatl - Ignacio Allende.,9,Centro SCT Tlaxcala,29,19.354802,-97.825607,0,14546630,2017,Comunicaciones y Transportes,0
'1609J0U0003,Mantenimiento Mayor de Puentes,9,Caminos y Puentes Federales de Ingresos y Servicios Conexos,35,0,0,,1147508880,2017,Comunicaciones y Transportes,
'14096350029,"Pavimentación de los caminos San Martín-San Miguel y Bejucos a Palmar Chico (primera etapa) Municipio de Amatepec, Edo. De México",9,Centro SCT México,15,18.702103,-100.367967,56.24,37940516,2017,Comunicaciones y Transportes,444228
'14096330016,La Misión - Puerto de los Naranjos.,9,Centro SCT Hidalgo,13,21.100526,-99.122608,34.14,40176335,2017,,9134742
'15067120004,"Programa de refuerzo estructural del Edificio X, Edificio D, Cuarto Piso de: Patio Central, Salón Guillermo Prieto, Edificio de Patios Marianos y Edificio E, del Conjunto de Palacio Nacional.",6,"Dirección General de Recursos Materiales, Obra Públicay Servicios Generales",9,0,0,0,13147944,2016,Desarrollo económico,0
'14096320021,Modernización De La Carretera Oxtotitlán - Tlanipatlán De Las Limas.,9,Centro SCT Guerrero,12,18.191073,-99.93685,30.56,69024248,2016,,0
'1316B000158,Programa de Estudios de Calidad del Agua del Sistema Plan de Acción Inmediata para el abastecimiento de Agua en Bloque.,16,Comisión Nacional del Agua,35,0,0,0,12294205,2017,,0
'1516B000072,Rehabilitación y Modernización de los Distritos del Centro y Sur de Sinaloa.,16,Comisión Nacional del Agua,25,0,0,82.49,149195936,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",124144615
'15071320013,ADQUISICIÓN DE ACTIVOS PARA ACTIVIDADES DE VIGILANCIA.,7,Comandancia de la Fuerza Aérea Mexicana,15,0,0,0,200927196,2017,,0
'1507HXA0035,"Construcción de la U.H.N. Cancún III, Q. Roo (32 Vivs.)",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,23,21.185989,-86.807383,99.99,50780258,2016,Desarrollo Social,44566951
'14096360009,Construcción De Camino  Del Entronque (Carretera Maravatio - Tlalpujahua) A El Huerfano (Municipio De Senguio).,9,Centro SCT Michoacán,16,19.784597,-100.294852,99.22,13178958,2017,,4118039
'0918T4L0001,"Proyecto SCADA del Sistema de Transporte por Ducto de PEP, 1era. etapa",52,Pemex Exploración y Producción,35,0,0,65.48,3906845007,2017,Energía,293582017
'1318T4M0012,Programa de mantenimiento integral y  actualización de tecnología de compresores de proceso en la Refinería Ing. Antonio Dovalí Jaime de Salina Cruz Oax.,52,Pemex Transformación Industrial,20,16.209964,-95.172104,2,457458727,2017,Energía,42147977
'14096210002,Soledad De Abajo - (E.C. Ojuelos - Aguascalientes),9,Centro SCT Aguascalientes,1,21.778854,-102.103112,,26446072,2017,Comunicaciones y Transportes,
'1609J2T0001,Reparación de los Rompeolas El Crestón y Chivos,9,"Administración Portuaria Integral de Mazatlán, S.A. de C.V.",25,23.17977,-106.42022,0,227558286,2017,Comunicaciones y Transportes,0
'14096340003,Paso de los Arrieros - Epeche Grande.,9,Centro SCT Jalisco,14,19.922293,-103.056885,99.06,30601152,2016,Comunicaciones y Transportes,5539511
'14096360007,El Pitayo-San Jose De Chila,9,Centro SCT Michoacán,16,18.971494,-102.461379,89.47,22919929,2016,Comunicaciones y Transportes,165870
'14096270011,Frontera Comalapa-Chicomosuelo-Bellavista.,9,Centro SCT Chiapas,7,15.607115,-92.21166,18.89,57520206,2017,,212323
'14095100018,"Conservación de Infraestructura Marítimo-Portuaria, Dragado de Mantenimiento y Obras Complementarias en la Región Golfo Norte",9,Dirección General de Puertos,35,0,0,20.01,39669108,2016,,1136185
'133890S0006,Construcción y Equipamiento de un edificio para Laboratorios Nacionales y Central en Optica y Fotónica,38,"Centro de Investigaciones en Óptica, A.C.",11,21.153707,-101.706469,56,145811169,2017,,24866112
'1507HXA0037,"Mantenimiento y Rehabilitación de la U.H.M. Matías Romero, Oax.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,20,0,0,99.99,24681427,2016,Desarrollo Social,23582761
'1516B000064,Programa K 111 Rehabilitación y modernización de presas y estructuras de cabeza Zona Norte.,16,Comisión Nacional del Agua,35,0,0,51.77,158787108,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",80163551
'1506HBW0003,Infraestructura eléctrica a través de sistema solar para interconexión a red de CFE en el CDT Tezoyuca.,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",17,18.801107,-99.195929,1,5375021,2016,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",5082878
'1511A3Q0025,Programa de Adquisiciones de Bienes no Asociados a la Obra Pública 2016 para Centros e Institutos de Investigación Científica y Tecnológica (áreas de las ciencias químico-biológicas y de la salud)  en C.U. UNAM.,11,Universidad Nacional Autónoma de México,9,0,0,100,51506731,2016,Desarrollo económico,49854487
'15116000004,Programa de Formación de Recursos Humanos Basada en Competencias (PROFORHCOM). Adquisición de Equipamiento 2016. Dirección General de Educación Tecnológica Industrial (DGETI),11,Subsecretaría de Educación Media Superior,35,0,0,0,17149585,2016,Educación,0
'1218T4M0030,"Sustitución de los buques tanque Nuevo Pemex I, II, III y IV mediante adquisición y/o arrendamiento financiero",52,Pemex Logística,30,19.497583,-96.549597,27.6,2801143441,2017,Energía,326255438
'1318T4M0033,Rehabilitaciones y adecuaciones generales en las instalaciones de la Terminal Logística Pajaritos,52,Pemex Logística,30,0,0,38.3,1015386196,2017,,156144840
'1616B000050,Programa K 111 Rehabilitación y modernización de presas y estructuras de cabeza Zona Norte.,16,Comisión Nacional del Agua,35,0,0,,153938059,2017,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",
'1618TON0001,Sistema Supervisorio de Control y Adquisición de Datos (SCADA),18,Centro Nacional de Control del Gas Natural,9,19.388444,-99.174,0,557598598,2017,Energía,0
'1616B000069,Mantenimiento y rehabilitación 2017 del Acueducto D.I.M. Lázaro Cárdenas.,16,Comisión Nacional del Agua,16,0,0,,25828533,2017,Desarrollo Social,
'13096400003,Km 126+645 (Mitla - Tehuantepec II) - San Juan Juquila Mixes.,9,Centro SCT Oaxaca,20,16.933031,-95.918669,36.45,159778350,2017,Comunicaciones y Transportes,15237906
'14096420005,Agua Zarca - La Peña.,9,Centro SCT Querétaro,22,21.218797,-99.084703,13.89,51657067,2017,,136569
'1216B000060,"Monterrey VI, Acueducto Tampaón-Cerro Prieto",16,Comisión Nacional del Agua,35,0,0,0,20146636743,,Desarrollo Social,0
'12071120007,ADQUISICION DE MAQUINARIA Y EQUIPO DE LA FABRICA DE PUNZONES Y MATRICES,7,Dirección General de Industria Militar,35,0,0,100,56247992,2017,,0
'1427A000002,"Elaboración de Planes Integrales de Reordenamiento de los Puertos Fronterizos Mexicali I, Tecate I y II, Baja California; Nogales I y II, Sonora; Cd. Acuña, Coahuila; y Nuevo Laredo I y II, Tamaulipas.",27,Instituto de Administración y Avalúos de Bienes Nacionales,35,0,0,82.39,14670491,2016,,3808679
'14096310013,Modernización de la carretera Cortázar  Jaral del Progreso,9,Centro SCT Guanajuato,11,20.473648,-100.976218,71.87,247931923,2017,,208397
'14096310017,Silao-San Felipe,9,Centro SCT Guanajuato,11,20.968937,-101.420309,4.34,1652875072,2017,,175777759
'14096360038,Acceso Francisco Sarabia.,9,Centro SCT Michoacán,16,20.034534,-102.716631,100,8069509,2017,,1517728
'14096270018,Chilon - Tzajala.,9,Centro SCT Chiapas,7,17.108682,-92.27837,1.84,149552536,2017,,0
'13096410022,Modernización de la Carretera Tepeaca - Tehuacán (Primera Etapa) Tramo: Tepeaca - Tecamachalco,9,Centro SCT Puebla,21,18.953,-97.895,85.71,736798304,2016,Comunicaciones y Transportes,59560096
'14096360044,(E.C. Ario - Santa Clara) - La Palma,9,Centro SCT Michoacán,16,19.277452,-101.65964,19.44,54434831,2016,Comunicaciones y Transportes,2460339
'14096370001,Ixtepec - Santo Domingo Ocotitlán.,9,Centro SCT Morelos,17,18.973262,-99.066039,56.66,27768375,2017,,4483370
'1609JZL0006,Programa de estudios de pre-inversión para la modernización y ampliación de la capacidad de almacenamiento de la estación de combustibles Cancún 2016,9,Aeropuertos y Servicios Auxiliares,23,0,0,100,9587552,,,2707672
'1211D000002,Adquisición de un predio rústico denominado Cuescomatepec.,11,Instituto Nacional de Antropología e Historia,29,19.234555,-98.244369,0,1626310,,,0
'1651GYN0028,Fortalecimiento de equipo médico y de laboratorio en unidades de segundo nivel de atención de la salud en el ISSSTE.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,0,39379913,,,0
'1515QEZ0003,"Programa de mantenimiento y modernización del inmueble ubicado en el Boulevar Francisco Villa, km. 4.5, Ciudad Industrial, Durango.",15,Procuraduría Agraria,10,0,0,0,1296592,2016,,0
'1650GYR0053,"Ampliación y remodelación de la Unidad de Cuidados Intensivos de Adultos (UCIA) del HGR 1 Orizaba, Veracruz Sur.",50,Instituto Mexicano del Seguro Social,30,18.8515,-97.0836,0,12243388,2017,,0
'1509J3E0002,Programa de Adquisiciones 2016,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,0,0,31.98,3248286,2016,,1005525
'16022100001,Adquisición de activos de seguridad para la operación de actividades sustantivas del Estado Mayor Presidencial,2,Estado Mayor Presidencial,9,0,0,100,9298272,,Seguridad,9000000
'16178120018,Proyecto ejecutivo de renivelación y obras preliminares para el edificio en uso de la Procuraduría General de la República.,17,Dirección General de Recursos Materiales y Servicios Generales,9,0,0,28.5,45458219,2017,,5078121
'1650GYR0122,"Construcción de Bodega para el Resguardo de Bienes Embargados y Documentos Oficiales de la Subdelegación Tapachula, Chiapas",50,Instituto Mexicano del Seguro Social,7,14.887594,-92.296919,0,668685,,,0
'16132160020,Modernización del Centro de Mando y Control de la Armada de México,13,Dirección General de Servicios,9,0,0,100,154616816,,,74218991
'15071100038,ACTUALIZACIÓN DE EQUIPOS ACTIVOS DE RED DEL SISTEMA INTRANET DE LA SECRETARÍA DE LA DEFENSA NACIONAL.,7,Dirección General de Administración,35,0,0,0,29312693,2016,,0
'1650GYR0062,"Construcción de 4 consultorios de especialidades médicas y 1 Oficina para el Jefe de Servicio, HGSZ C/Medicina Familiar No. 12 en Linares, Nuevo León.",50,Instituto Mexicano del Seguro Social,19,24.864,-99.571,0,1901992,,,0
'1504I000013,Rehabilitación a sótano y drenado de aguas pluviales,4,Centro de Investigación y Seguridad Nacional,9,0,0,0,21035418,2016,,0
'1507HXA0006,"Mantenimiento y Rehabilitación de la U.H.N. Lázaro Cárdenas III-B, Mich.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,16,0,0,99.99,14787767,2016,,12989962
'1409KDN0001,"Ampliación y Modernización de la plataforma presidencial y de sus instalaciones de servicios, resguardo y apoyo en el AICM.",9,"Aeropuerto Internacional de la Ciudad de México, S.A. de C.V.",9,19.436111,-99.07194,100,1221444863,2015,Comunicaciones y Transportes,25455615
'14096320001,Santa Rosa-San Miguel.,9,Centro SCT Guerrero,12,17.236396,-99.864922,66.22,28553621,2016,Comunicaciones y Transportes,140000
'14096320003,Modernización del camino Tenexpa - La Vinata,9,Centro SCT Guerrero,12,17.180675,-100.673787,100,25526013,2016,Comunicaciones y Transportes,210925
'14096440002,Est Moctezuma-Matanzas,9,Centro SCT San Luis Potosí,24,22.774856,-101.020136,74.44,23801465,2016,Comunicaciones y Transportes,9582456
'1316B000183,"Atender la Emergencia y Desastre Natural en 9 municipios del Estado de Michoacán, afectados por la ocurrencia de lluvia severa el día 15 de septiembre de 2013, provocada por  el huracán Manuel, así como por inundación fluvial el día 19 de septiembre de 2013 en el municipio de San Lucas.",16,Comisión Nacional del Agua,16,18.5666,-102.2,0.05,1829834923,2017,,0
'15071100010,"Adquisición para dotar de equipos y sistemas de comunicación del 70/o., 74/o., 78/o., 80/o. y 81/o., Batallones de Infantería.",7,Dirección General de Administración,35,0,0,0,27235135,2016,,0
'1616B000002,"Entubamiento del Canal Principal San Miguel, de la Unidad de Riego Porfirio Díaz, Municipio de Chietla, Puebla.",16,Comisión Nacional del Agua,21,18.496,-98.61,0,42110173,2017,,0
'1611L5N0002,Programa de Adquisición de Mobiliario y Equipo,11,Colegio de Bachilleres,9,0,0,100,6018063,,,5737744
'14096450004,Puente Vehicular Sobre El Canal Diagonal La Bebelama,9,Centro SCT Sinaloa,25,25.480377,-108.485407,100,6659031,2016,Comunicaciones y Transportes,0
'14095100006,"Construcción de infraestructura portuaria pesquera en Lázaro Cárdenas, Sinaloa",9,Dirección General de Puertos,25,25.6,-108.971,0,10921981,2017,,0
'14096210012,Acceso al Parque Industrial del  Valle de Aguascalientes (PIVA),9,Centro SCT Aguascalientes,1,21.968452,-102.289525,0,39912633,2015,Comunicaciones y Transportes,0
'14096450011,Isla de la Piedra-Entronque Aeropuerto.,9,Centro SCT Sinaloa,25,23.193933,-106.406169,91.55,64949683,2017,,574868
'1409J3C0004,RESTRUCTURACIÓN Y ADECUACIÓN DEL MUELLE DE USOS MULTIPLES,9,"Administración Portuaria Integral de Puerto Madero, S.A. de C.V.",7,14.7123,-92.4013,50,50683992,2017,,0
'1309J3A0003,Aduana en el Puerto de Lázaro Cárdenas,9,"Administración Portuaria Integral de Lázaro Cárdenas, S.A. de C.V.",16,17.98193897,-102.1800226,35.5,387287505,2017,Comunicaciones y Transportes,84232407
'14096270033,"Palenque-Catazajá,",9,Centro SCT Chiapas,7,17.713535,-92.012785,15.67,515589184,2017,Comunicaciones y Transportes,44403844
'08096270016,El Contento-Sibacá-Guaquitepec,9,Centro SCT Chiapas,7,16.925774,-92.110681,73.8,152516398,2016,,0
'10096400020,Santa Cruz de Bravo - Santa Barbara Huacapa - San Vicente del Zapote.,9,Centro SCT Oaxaca,20,17.572649,-98.245332,9.99,66456134,2017,,6298628
'11096300013,Lázaro Cárdenas - Dieciséis de Septiembre.,9,Centro SCT Durango,10,24.015336,-104.727067,33.6,94701273,2017,,15415915
'1409J3F0009,Construcción de Bodega No. 8,9,"Administración Portuaria Integral de Coatzacoalcos, S.A. de C.V.",30,18.118889,-94.3975,0,37298985,2016,Comunicaciones y Transportes,0
'1511L8K0004,Adquisición de vehículos para la actualización del parque vehicular utilitario 2016,11,"El Colegio de México, A.C.",9,0,0,100,446317,2016,,432000
'1036E000010,"Construcción de la Academia Nacional de Adiestramiento Canino en Tepic, Nayarit.",4,Prevención y Readaptación Social,18,21.504011,-104.895064,0,457394846,,,0
'14132160024,Conservación y Mantenimiento de la Infraestructura física de la Secretaría de Marina - Armada de México,13,Dirección General de Servicios,34,0,0,88.87,153788310,2017,,49235651
'13096440001,Puente: Vehicular en Arroyo Xochititla,9,Centro SCT San Luis Potosí,24,21.309796,-98.82594,100,1692597,2016,Comunicaciones y Transportes,0
'13096440002,Puente: Vehicular en Barrio Centro.,9,Centro SCT San Luis Potosí,24,21.336988,-98.829011,100,1692597,2017,,0
'13096440006,El Zopope - Tampaxal Tr. Xolmón - Mina de Belemont.,9,Centro SCT San Luis Potosí,24,21.524335,-99.053275,100,15531559,2016,Comunicaciones y Transportes,0
'1416B000146,Proyecto hidrológico para proteger a la población de inundaciones y aprovechar mejor el agua en el estado de Tabasco (PROHTAB).,16,Comisión Nacional del Agua,27,17.575,-91.49396,6.15,17681619089,2017,Medio Ambiente,563140503
'1316B000170,"CONSTRUCCIÓN DE TOMA DIRECTA Y ZONA DE RIEGO DEL PROYECTO COZOALTEPEC, MUNICIPIO DE SANTA MARÍA TONAMECA, ESTADO DE OAXACA.",16,Comisión Nacional del Agua,20,15.8083,-96.7508,0,48576227,2016,,0
'1421W3N0013,"Estudios de pre inversión para el proyecto Centro Turístico Sustentable de Palenque, en el Edo. de Chiapas",21,Fondo Nacional de Fomento al Turismo,7,0,0,0,40220068,2017,,0
'1411B000016,Programa de equipamiento a Unidades Académicas de Nivel Superior del Área de las Ciencias Físico Matemática:  Escuela Superior de Ingeniería Mecánica y Eléctrica (ESIME) Unidad Zacatenco y Escuela Superior de Ingeniería Mecánica y Eléctrica(ESIME) Unidad Azcapotzalco.,11,Instituto Politécnico Nacional,9,0,0,0,32969968,2017,,0
'15071320010,EQUIPAMIENTO ESTACIONES METEOROLÓGICAS MILITARES.,7,Comandancia de la Fuerza Aérea Mexicana,35,0,0,0,6685342,2016,,0
'16178120019,Proyecto de construcción de barda perimetral en la Delegación Estatal de Colima,17,Dirección General de Recursos Materiales y Servicios Generales,6,0,0,0,4649136,,,0
'15071200012,Adquisición de equipos de aire acondicionado.,7,Comandancia I Región Militar,35,0,0,64.71,30279316,2016,,4394796
'1516B000010,"Pago indemnizatorio de bienes distintos a la tierra a realizar, para la regularización de terrenos de propiedad social y particular, ocupados por el vaso y zona federal de la presa derivadora Nexpa en los municipios de Tecoanapa, Ayutla de los Libres y Florencio Villarreal, Gro.",16,Comisión Nacional del Agua,12,0,0,100,11640896,,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",0
'1550GYR0045,"Restructuración, Renivelación y Remodelación del Centro de Investigación Educativa y Formación Docente en Querétaro, Querétaro.",50,Instituto Mexicano del Seguro Social,22,0,0,99,7543874,2016,,2509792
'15081360002,Construcción de los inmuebles: DDR La Piedad y CADER Numarán,8,Delegación en Michoacán,16,20.297816,-101.986663,0,3801337,2017,,0
'13096350028,Santiago Yeche - El Panteón - El Lindero,9,Centro SCT México,15,19.707076,-99.708693,100,16583890,2016,,0
'13096440027,Damian Carmona - El Aguacate.,9,Centro SCT San Luis Potosí,24,22.093311,-99.293366,,34379892,2017,Comunicaciones y Transportes,
'13093110005,Ampliación del Sistema del Tren Eléctrico Urbano en la Zona Metropolitana de Guadalajara.,9,Dirección General de Desarrollo Ferroviario y Multimodal,14,20.7393,-103.405,48.42,22087012249,2017,Comunicaciones y Transportes,6212871908
'13096500008,Pavimentación del Camino Chavarillo - Monte Obscuro - Palmar Estación.,9,Centro SCT Veracruz,30,19.427778,-96.806306,63.64,75732292,2017,,275492
'13096470001,"Coatzacoalcos-Villahermosa, Tr: Entr. Reforma-Villahermosa",9,Centro SCT Tabasco,27,17.9731,-93.1361,26.49,2984484543,2017,Comunicaciones y Transportes,633014194
'14132160023,Adquisición de equipo de apoyo en tierra para establecimientos y unidades aeronavales.,13,Dirección General de Servicios,34,0,0,100,84547314,2016,Seguridad,23754154
'1409JZL0005 (Ramo 16),Nuevo Aeropuerto Internacional de la Ciudad de México,16,Comisión Nacional del Agua,15,19.487397,-99.010366,17.1,186092191142,2017,Medio Ambiente,1740829972
'12096500020,Rio Xochiapa - Villa Juanita,9,Centro SCT Veracruz,30,17.688653,-95.368183,100,129030484,2017,,0
'14132160036,Adquisición de activos para actividades de apoyo logístico,13,Dirección General de Servicios,9,0,0,100,807388235,2017,Seguridad,45319473
'1416B000104,"Mantenimiento y rehabilitación del Sistema Acueducto Uxpanapa La Cangrejera, Ver.",16,Comisión Nacional del Agua,30,0,0,35.56,154816229,2015,,1799847
'1418TOQ0022,"REFORZAMIENTO DE SISTEMA DE ANCLAJE DE CABEZALES DE APOYO DE COMPUERTAS DE LA OBRA DE EXCEDENCIAS, ASÍ COMO ESTABILIZACIÓN DEL TALUD MARGEN IZQUIERDA DEL VERTEDOR DE LA CH LA VILLITA",53,Comisión Federal de Electricidad,16,0,0,0.32,55170964,2016,,0
'15132110004,Adquisición de maquinaria y equipos para Unidades de Superficie de la Armada de México.,13,Dirección General de Construcciones Navales,9,0,0,100,58932396,2016,,470191
'15133120003,Adquisición de Mobiliario para Unidades y Establecimientos Navales,13,Dirección General de Administración y Finanzas,34,0,0,100,36896910,2016,,24927045
'1510K2H0005,Programa de Bienes Informáticos y de Comunicaciones 2017,10,Centro Nacional de Metrología,22,0,0,0,4122082,2017,,0
