SECTOR,ID_PASO_EITI,CICLO,PERIODO,TIPO_PROYECTO,ID_PROYECTO,NOMBRE_PROYECTO,ID_ENTIDAD_FEDERATIVA,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,ID_LOCALIDAD,LOCALIDAD,LATITUD,LONGITUD,DIRECCION,ID_RECURSO,RECURSO,INSTITUCION_EJECUTORA,ID_CLASIFICACION,CLASIFICACION,BENEFICIARIOS,POBLACION_ANUAL,DESC_ESTATUS,DETALLE_ESTATUS,INICIO,TERMINO,ID_RAMO,DESC_RAMO,CLAVE_PROGRAMA_PRESUPUESTARIO,PROGRAMA_PRESUPUESTARIO,ID_CONCURRENCIA_DE_RECURSOS,CONCURRENCIA,AUTORIZADO,MODIFICADO,MINISTRADO,COMPROMETIDO,DEVENGADO,EJERCIDO,PAGADO,AVANCE_FINANCIERO,AVANCE_ESTIMADO_ANUAL,AVANCE_FISICO,UNIDAD_MEDIDA,FECHA_PUBLICACION,FECHA_MODIFICACION,FUENTE_INFORMACION,CONTACTO_INFORMACION
Minería,5,2017,Tercer Trimestre,Gubernamental,BCS00170300970864,"Adecuación De Parque Público Wilson De 419.86 M2 Para Personas Con Discapacidad En La Paz, B.C.S.",3,Baja California Sur,3,La Paz,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1100000,,,,,,,,,,,Trimestral,347 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,OAX00170300970865,"Construcción De Cancha De Usos Múltiples De 19.20x28.15 Mts, Con Un Área De 540,48 M2, En La Escuela Primaria Bilingüe ""Niños Heroes"" Con Clave 20dpb2159v En La Localidad De Cuyamecalco Villa De Zaragoza, Oaxaca.",20,Oaxaca,24,Cuyamecalco Villa de Zaragoza,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,645378,,,,,,,,,,,Trimestral,348 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170300966665,"Construcción De 22,219 M2 Con Carpeta Asfaltica En El Libramiento Gomez Morin, Entre Carretera Saucillo - Cd. Delicias Y Av. Vicente Guerrero; Y En La Avenida Septima, Entre Carretera Saucillo",8,Chihuahua,62,Saucillo,,,,,"CARRETERA SAUCILLO- CD. DELICIAS Y CALLE ROQUE GANDARA, EN LA LOCALIDAD  DE SAUCILLO MUNICIPIO DE SAUCILLO.",4,Fideicomisos,PRESIDENCIA MUNICIPAL DE SAUCILLO,3,Transportes y vialidades,"6,601 habitantes que residen en el área de influencia que cruzan por la zona para trasladarse hacia sus trabajos, centros escolares, salud y vivienda",6601,En Ejecución,,08/09/2017,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,2,Coparticipación Federal-Estatal-Municipal,3074032,,,,,,,,0,,Metros Cuadrados,Trimestral,349 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170300966679,"Construcción De Pavimentación De 333.00 M2. De Concreto Hidráulico En La Calle Principal De La Localidad De Ixmolintla, Municipio De Molango De Escamilla, Hidalgo.",13,Hidalgo,42,Molango de Escamilla,,,,,-,4,Fideicomisos,MUNICIPIO DE MOLANGO DE ESCAMILLA,0,Otros Proyectos,20 PERSONAS,0,En Ejecución,,01/09/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,239841,239841,239841,0,0,0,0,0,0,50,Metros Cuadrados,Trimestral,350 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970866,"Rehabilitación De 90 Tomas De Agua Potable Y Reposición De 1,093 M2 De Concreto Hidráulico De La Calle 20 De Noviembre Entre La Calle Juan De La Barrera Y La Calle Benemérito De Las Américas En La Col. Nuevo Cananea En El Municipio De Cananea, Sonora",26,Sonora,21,La Colorada,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,2862249,,,,,,,,,,,Trimestral,351 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970867,"Rehabilitación Y Modernización 3,085 M.L. Del Sistema De Drenajes De Las Calles México, La Pista Y Aeropuerto De La Colonia Hangares, En La Localidad De La Heroica Ciudad De Cananea, Municipio De Cananea En El Estado De Sonora",26,Sonora,22,Cucurpe,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,13765449,,,,,,,,,,,Trimestral,352 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970868,"Modernizacion De La Cartera Costera Con Pavimento Asfáltico Del Km 46+000 Al Km 52+000 Tramo Estación Sahuaro Al Aeropuerto, Primera Etapa En Los Municipios De Caboraca Y Puerto Peñasco Sonora",26,Sonora,0,Cobertura estatal,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,52305000,,,,,,,,,,,Trimestral,353 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC00170300970869,"Electrificación A Través De 115 Paneles Solares De 36 Kwp C/U Para Pozo De Agua Potable De La Localidad De Estación Camacho, Mazapil, Zacatecas.",32,Zacatecas,26,Mazapil,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,2774717,,,,,,,,,,,Trimestral,354 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170300970870,"Relocalización De Un Pozo Profundo De 250 M En El Ejido De Villa Lopez, De La Localidad De Octaviano Lopez , Municipio De López, Chihuahua.",8,Chihuahua,39,López,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1598564,,,,,,,,,,,Trimestral,355 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170300970871,"Modernización De La Carretera Guerrero - Madera Del Tramo Del Km 121+800 Al Km 125+820 Con Una Longitud De 4,020 M, En El Municipio De Madera.",8,Chihuahua,40,Madera,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,7000000,,,,,,,,,,,Trimestral,356 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,GRO00170300970872,"Construccion De 1890.11 Ml De Red De Drenaje (Incluye 69 Pozos De Visita Y 32 Descargas Domiciliarias) En La Localidad De Mezcala, Municipio De Eduardo Neri.",12,Guerrero,75,Eduardo Neri,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,2388798,,,,,,,,,,,Trimestral,357 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,JAL00170300970873,"Contrucción De Central Camionera 1345.83 M2 En La Cabecera Municipal De Pihuamo, Jalisco.",14,Jalisco,65,Pihuamo,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1783240,,,,,,,,,,,Trimestral,358 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,MIC16170300967631,Construcción De Relleno Sanitario De Aquila. Celda De Disposición Final Y Fosa De Lixiviados. 2016-06-11-02.,16,Michoacán de Ocampo,0,Cobertura estatal,,,,,-,4,Fideicomisos,SEMARNACC,0,Otros Proyectos,"Contar con un sitio de disposición final de residuos sólidos adecuado, bajando los índices de contaminación por una mala disposición de ellos.",23536,En Ejecución,,01/01/2016,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,4000000,4000000,4000000,3992219.4,3534724.74,3520082.96,3520082.96,88,0,98,Metros cúbicos,Trimestral,359 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170300966115,Modernizacion De La Carretera Guarrero - Madera  Del Km. 121 800 Al Km. 125 820,8,Chihuahua,40,Madera,,,,,-,4,Fideicomisos,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,11,Comunicaciones,,,Cancelado,,02/10/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,1,Coparticipación Federal-Estatal,7000000,,,,,,,,,,,Trimestral,360 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID17170300956474,"Transferencia Para La Pavimentacion Hidraulica De 453.70 M2 De La Calle De Terraceria En La Localidad De Nonoalco, Mpio. De Xochicoatlán, Hgo., Primera Etapa",13,Hidalgo,79,Xochicoatlán,17,Nonoalco,20.7175,-98.698055,-,4,Fideicomisos,OBRAS PUBLICAS XOCHICOATLÁN,5,Urbanización,URBANIZACION,0,En Ejecución,,29/09/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,320000,320000,320000,0,0,0,0,0,0,0,Metros Cuadrados,Trimestral,361 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,ZAC17170300970442,"Construccion De Domo En Cancha De Basquet Bol En La Comunidad De El Lampotal, Vetagrande, Zac. Para El Fomento Del Deporte Y La Participacion Social, (Rehabilitacion De Cancha).",32,Zacatecas,0,Cobertura estatal,,,,,-,4,Fideicomisos,SECRETARIA DE INFRAESTRUCTURA,8,Deporte,FOMENTO DEL DEPORTE Y LA PARTICIPACION SOCIAL,118,En Ejecución,,11/10/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1212500,1212500,1212500,0,0,0,0,0,0,0,Otros,Trimestral,362 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,MEX17170300954496,"Gradas 11.40 X 2.30, Pasto Sintético 1,044.50 Ml. Aplanados En Muros Y Drenaje Pluvial En La Localidad De Amatepec, Amatepec (Obra Nueva) Amatepec, Amatepec",15,México,8,Amatepec,,,,,-,4,Fideicomisos,Dirección General de Administración y Construcción de Obra Pública,8,Deporte,"Creación de espacios públicos que fortalezcan la convivencia social, fomentando la cultura del deporte",3500,En Ejecución,,18/09/2017,01/01/2018,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,1,Coparticipación Federal-Estatal,1000000,1000000,0,1000000,0,0,0,0,0,0,Otros,Trimestral,363 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,CHH00170300965281,Pavimentacion Con Asfalto Con Acceso Principal En El Municipio De San Francisco Del Oro,8,Chihuahua,59,San Francisco del Oro,0,Cobertura municipal,0,0,-,4,Fideicomisos,OBRAS PUBLICAS MUNICIPALES,5,Urbanización,BRINDAR MEJOR INFRAESTRUCTURA PARA LA COMUNIDAD,0,En Ejecución,,03/07/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,2,Coparticipación Federal-Estatal-Municipal,1236449,,,,,,,,0,,Otros,Trimestral,364 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON17170300970501,"Rehabilitacion Y Modernizacion 3,085 M.L. Del Sistema De Drenajes De Las",26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,30.981944,-110.300555,"CALLES MEXICO, LA PISTA Y AEROPUERTO DE LA COLONIA HANGARES, EN CANANEA",4,Fideicomisos,DIRECCION DE OBRAS PUBLICAS,4,Agua y saneamiento,INCREMENTAR EL NIVEL DE SALUD Y BIENESTAR DE LA POBLACION AL DOTAR A ESTE SECTOR DE UN MEJOR Y MODERNO SISTEMA DE SANEAMIENTO,1400,En Ejecución,,08/08/2017,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,13765449,13765449,4094679,4094679,4094679,4094679,4094679,29.75,0,30,Metros lineales,Trimestral,365 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON17170300970517,"Rehabilitación De 61,519 Metros Cuadrados De Pavimento Asfáltico En Varias Calles",26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,30.981944,-110.300555,"COLONIA MINERA SECCIONES 1 y 2, EN LA LOCALIDAD DE LA HEROICA CIUDAD DE CANANEA, MUNICIPIO DE CANANEA EN EL ESTA",4,Fideicomisos,DIRECCION DE OBRAS PUBLICAS,5,Urbanización,MEJORAR LA VIALIDAD DEL SECTOR AL REPARAR VARIOS TRAMOS QUE SE ENCUENTRAN EN MAL ESTADO,4600,En Ejecución,,25/08/2017,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,28766168,28766168,8595270,8595270,8595270,8595270,8595270,29.88,0,30,Metros Cuadrados,Trimestral,366 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,MEX17170300954661,"Construcción De Techumbres En Gradas Y Cancha De Básquetbol, Tipo Arco Con Las Siguientes Medidas 16.60 M De Ancho Y 27.40, Con Una Superficie Total De 454.84 M2 De Largo, En La Localidad De Almoloya",15,México,82,Tejupilco,,,,,-,4,Fideicomisos,Dirección General de Administración y Construcción de Obra Pública,8,Deporte,"Mejorar la calidad de vida de los habitantes, mediante la construcción y rehabilitación de espacios deportivos",3000,En Ejecución,,18/09/2017,01/03/2018,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,1,Coparticipación Federal-Estatal,1000000,1000000,0,1000000,0,0,0,0,0,0,Otros,Trimestral,367 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,GRO17170300968134,"Pavimentacion De 1.698.00 Metros Cuadrados De Pavimentacion De La Calle Ciro Robles, En El Municipio De Atenango Del Rio",12,Guerrero,0,Cobertura estatal,,,,,-,4,Fideicomisos,SDUOPOT,3,Transportes y vialidades,MEJORAR LOS SERVICIOS BASICOS,0,En Ejecución,,27/12/2016,01/02/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,985698.37,985698.37,985698.37,985698.37,985698.37,443564.27,443564.27,45,0,55,Metros Cuadrados,Trimestral,368 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,GRO17170300968150,"Pavimentacion Del Circuito De Transporte Urbano De La Colonia El Barrozal, En El Municipio De Petatlan",12,Guerrero,0,Cobertura estatal,,,,,-,4,Fideicomisos,SDUOPOT,3,Transportes y vialidades,MEJORAR LOS SERVICIOS BASICOS,0,En Ejecución,,31/12/2016,01/02/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,7760000,7760000,7760000,7760000,7760000,1940000,1940000,25,0,99.36,Metros Cuadrados,Trimestral,369 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON17170300970582,"Rehabilitacion De 90 Tomas De Agua Potable Y Reposicion De 1,093 M2 De Concreto Hidraulico",26,Sonora,19,Cananea,1,Heroica Ciudad de Cananea,30.981944,-110.300555,DE LA CALLE 20 DE NOVIEMBRE ENTRE LA CALLE JUAN DE LA BARRERA Y LA CALLE BENEMERITO DE LAS AMÉRICAS EN LA COL,4,Fideicomisos,DIRECCION DE OBRAS PUBLICAS,5,Urbanización,BENEFICIAR A ESTE SECTOR DE LA POBLACION CON PAVIMENTACION Y CONCIENTIZAR CON EL USO DEL AGUA POTABLE,400,En Ejecución,,29/08/2017,01/12/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,2862249,2862249,850947,850947,850947,850947,850947,29.73,0,30,Otros,Trimestral,370 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,GRO17170300967972,"Construccion De Electrificacion En La Escuela Telebachillerato Centro De Educacion Media Superior A Distancia, En El Municipio De Coyuca De Catalan En La Localidad Placeres Del Oro",12,Guerrero,0,Cobertura estatal,,,,,-,4,Fideicomisos,SDUOPOT,2,Educación,MEJORAR SERVICIOS BASICOS,0,En Ejecución,,27/12/2016,01/02/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,367643.53,367643.53,367643.53,367643.53,367643.53,202203.94,202203.94,55,0,100,Metros lineales,Trimestral,371 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,GRO17170300968122,"Construccion De Techado En Cancha En Escuela Primaria, En El Municipio De Tetipac, En La Localidad De Buenavista Del Aguila",12,Guerrero,0,Cobertura estatal,,,,,-,4,Fideicomisos,SDUOPOT,2,Educación,MEJORAR LOS SERVICIOS BASICOS,0,En Ejecución,,27/12/2016,01/02/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,478464.16,478464.16,478464.16,478464.16,478464.16,239232.08,239232.08,50,0,100,Metros Cuadrados,Trimestral,372 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,GRO17170300968131,"Pavimentacion De 3,559.00 Metros Cuadrados Con Concreto Hidraulico De La Calle Ignacio Zaragoza, Tramo: Rio Papagayo ¿ Rio Panuco En La Localidad De Atenango Del Rio",12,Guerrero,0,Cobertura estatal,,,,,-,4,Fideicomisos,SDUOPOT,3,Transportes y vialidades,MEJORAR LOS SERVICIOS BASICOS,0,En Ejecución,,31/12/2016,01/02/2017,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1916362.05,1916362.05,1916362.05,1916362.05,1916362.05,229963.45,229963.45,12,0,100,Metros Cuadrados,Trimestral,373 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,HID00170300970745,"Construccion De 982.66 M2 De Pavimentación Hidráulica De Varias Calles Y 325.11 M2 De Andadores En La Localidad De Chipoco, Municipio De Tlanchinol, Hidalgo",13,Hidalgo,73,Tlanchinol,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1001138,,,,,,,,,,,Trimestral,374 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,OAX00170300970746,"Pavimentación Con Concreto  Hidráulico Del Tramo 0+000.00 Al 0+239.00 De La Calle Jazmines Y Tulipanes De San José De Gracia, Municipio De San Pedro Totolapam",20,Oaxaca,333,San Pedro Totolápam,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1700000,,,,,,,,,,,Trimestral,375 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,OAX00170300970747,"Pavimentación De Concreto Hidráulico De La Privada Francisco I. Madero, Acceso A La Escuela Iebo Plantel 140, Del Km 0+000 Al 0+142 De Un Ancho De 4 Mts, Con Un Área De 568 M2, De La Localidad De Cuyamecalco Villa De Zaragoza, Oaxaca.",20,Oaxaca,24,Cuyamecalco Villa de Zaragoza,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,Suspendido,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,959992,,,,,,,,,,,Trimestral,376 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970748,"Construcción De 528 Ml De Linea De Inteconexión Hidraulica De Acero 8"", Entre Pilas De Almacenamiento De Agua Potable En La Localidad De Altar, Munipio De Altar, Sonora.",26,Sonora,4,Altar,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,3094242,,,,,,,,,,,Trimestral,377 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970749,"Construcción De 5,500 Metros Cuadrados De Pavimento De Concreto Hidráulico En La Calle Manlio Fabio Beltrones Entre Calles Leyes De Reforma Y Fernando Montes De Oca Y Calle Fernando Montes De Oca Entre Calles Manlio Fabio Beltrones Y Primero De Junio De La Colonia Leyes De Reforma 2 En La Localidad De La Heroica Ciudad De Cananea, Municipio De Cananea En El Estado De Sonora",26,Sonora,24,Divisaderos,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,15884219,,,,,,,,,,,Trimestral,378 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970750,"Modernización Y Rehabilitación De 10 Espacios Públicos Conformados Por 10 Canchas Y 5 Parques En Diferentes Colonias De La Heroica Ciudad De Cananea, En El Municipio De Cananea, Sonora",26,Sonora,25,Empalme,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,17626825,,,,,,,,,,,Trimestral,379 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970751,"Ampliación De 2145.00 Ml De Drenaje Sanitario Del Ejido Estación Llano, Municipio De Santa Ana, Sonora",26,Sonora,58,Santa Ana,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,2122097,,,,,,,,,,,Trimestral,380 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970752,"Construccion De Vialidad Con Pavimento Asfaltico De Un Area De 2120.00 M2 De La Avenida Ignacio Lopez Rayon  De La Localidad De Santa Ana, Municipio De Santa Ana, Sonora",26,Sonora,58,Santa Ana,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1719357,,,,,,,,,,,Trimestral,381 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
Minería,5,2017,Tercer Trimestre,Gubernamental,SON00170300970753,"Rehabilitacion De Concreto De 106.00 M2 De La Plaza Del Ejido Santa Martha, Municipio De Santa Ana, Sonora",26,Sonora,58,Santa Ana,,,,,,4,Fideicomisos,,0,Otros Proyectos,,,En Ejecución,,01/01/2017,,15,"Desarrollo Agrario, Territorial y Urbano",M001,Actividades de apoyo administrativo,0,,1034676,,,,,,,,,,,Trimestral,382 Semanas Mes y Medio despues de terminado el trimestre,Unidad de Evaluación del Desempeño,Transparecencia Presupuestaria trans_presupuestaria@hacienda.gob.mx
