CICLO,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,NUM_CUENTAS_PAGADAS,MONTO_PREDIAL
2013,14,Jalisco,37,El Grullo,9570,5880631.02
2014,14,Jalisco,37,El Grullo,9860,6936082.97
2015,14,Jalisco,37,El Grullo,10451,7502446.12
2016,14,Jalisco,37,El Grullo,10725,7397663.38
2013,14,Jalisco,38,Guachinango,2454,1112053.27
2014,14,Jalisco,38,Guachinango,2611,1361511.74
2015,14,Jalisco,38,Guachinango,2587,1449420.28
2016,14,Jalisco,38,Guachinango,2582,1686422.75
2013,14,Jalisco,39,Guadalajara,409697,624258225.5
2014,14,Jalisco,39,Guadalajara,422628,777808393.5
2015,14,Jalisco,39,Guadalajara,402759,815506680.6
2016,14,Jalisco,39,Guadalajara,398176,813729558
2013,14,Jalisco,40,Hostotipaquillo,1152,833390.53
2014,14,Jalisco,40,Hostotipaquillo,1210,1010750.39
2015,14,Jalisco,40,Hostotipaquillo,1211,1069443.11
2016,14,Jalisco,40,Hostotipaquillo,1156,839775.77
2013,14,Jalisco,41,Huejúcar,6923,1101371.16
2014,14,Jalisco,41,Huejúcar,6892,1112890.48
2015,14,Jalisco,41,Huejúcar,7004,1167963.56
2016,14,Jalisco,41,Huejúcar,7796,1374317.34
2013,14,Jalisco,42,Huejuquilla el Alto,7082,1152929.33
2014,14,Jalisco,42,Huejuquilla el Alto,6948,1071075.9
2015,14,Jalisco,42,Huejuquilla el Alto,7030,1103702.38
2016,14,Jalisco,42,Huejuquilla el Alto,7176,1151571.81
2013,14,Jalisco,43,La Huerta,7661,11760573.94
2014,14,Jalisco,43,La Huerta,7430,14200221.58
2015,14,Jalisco,43,La Huerta,7299,12029862.84
2016,14,Jalisco,43,La Huerta,7560,13042346.05
2013,14,Jalisco,44,Ixtlahuacán de los Membrillos,14761,9712704
2014,14,Jalisco,44,Ixtlahuacán de los Membrillos,14120,9087704.33
2015,14,Jalisco,44,Ixtlahuacán de los Membrillos,13036,7055566.74
2016,14,Jalisco,44,Ixtlahuacán de los Membrillos,14077,16078869.8
2013,14,Jalisco,45,Ixtlahuacán del Río,10062,2535284
2014,14,Jalisco,45,Ixtlahuacán del Río,10303,2953946.12
2015,14,Jalisco,45,Ixtlahuacán del Río,10754,3598860.7
2016,14,Jalisco,45,Ixtlahuacán del Río,11189,3799848.75
2013,14,Jalisco,46,Jalostotitlán,15371,6506670.27
2014,14,Jalisco,46,Jalostotitlán,16343,7409904.74
2015,14,Jalisco,46,Jalostotitlán,16421,7599979.89
2016,14,Jalisco,46,Jalostotitlán,16522,7899639.09
2013,14,Jalisco,47,Jamay,6045,2949524.25
2014,14,Jalisco,47,Jamay,6236,3583426
2015,14,Jalisco,47,Jamay,6401,3642791
2016,14,Jalisco,47,Jamay,6124,3871597.35
2013,14,Jalisco,48,Jesús María,13942,4868247.31
2014,14,Jalisco,48,Jesús María,15534,5619616.91
2015,14,Jalisco,48,Jesús María,15728,5586075.9
2016,14,Jalisco,48,Jesús María,16513,5931532.57
2013,14,Jalisco,49,Jilotlán de los Dolores,1922,320841.8
2014,14,Jalisco,49,Jilotlán de los Dolores,1733,327462.37
2015,14,Jalisco,49,Jilotlán de los Dolores,1797,412297.88
2016,14,Jalisco,49,Jilotlán de los Dolores,1909,3772032.91
2013,14,Jalisco,50,Jocotepec,15343,9898461.5
2014,14,Jalisco,50,Jocotepec,15012,10485546.71
2015,14,Jalisco,50,Jocotepec,16035,12849498.99
2016,14,Jalisco,50,Jocotepec,17224,13268895.3
2013,14,Jalisco,51,Juanacatlán,13008,3028412.79
2014,14,Jalisco,51,Juanacatlán,10356,2990008.68
2015,14,Jalisco,51,Juanacatlán,11330,2833031.64
2016,14,Jalisco,51,Juanacatlán,13194,3356539.28
2013,14,Jalisco,52,Juchitlán,2737,837588.2
2014,14,Jalisco,52,Juchitlán,2912,1083104.13
2015,14,Jalisco,52,Juchitlán,2945,963652.69
2016,14,Jalisco,52,Juchitlán,3177,1572802.93
2013,14,Jalisco,53,Lagos de Moreno,40919,13233508.75
2014,14,Jalisco,53,Lagos de Moreno,41981,14847145.69
2015,14,Jalisco,53,Lagos de Moreno,43129,16608402.76
2016,14,Jalisco,53,Lagos de Moreno,47578,19636026.76
2013,14,Jalisco,54,El Limón,2722,904125.67
2014,14,Jalisco,54,El Limón,2791,1110179.06
2015,14,Jalisco,54,El Limón,2764,987689.23
2016,14,Jalisco,54,El Limón,2882,1028499.06
2013,14,Jalisco,55,Magdalena,4263,2068500
2014,14,Jalisco,55,Magdalena,4388,2160183.32
2015,14,Jalisco,55,Magdalena,4502,2360117.85
2016,14,Jalisco,55,Magdalena,5000,2499689.98
2013,14,Jalisco,56,Santa María del Oro,1152,316559.2
2014,14,Jalisco,56,Santa María del Oro,1184,328789.98
2015,14,Jalisco,56,Santa María del Oro,1179,323281.84
2016,14,Jalisco,56,Santa María del Oro,1163,343785.82
2013,14,Jalisco,57,La Manzanilla de La Paz,2311,875454.88
2014,14,Jalisco,57,La Manzanilla de La Paz,2315,917014.17
2015,14,Jalisco,57,La Manzanilla de La Paz,2365,1062532.57
2016,14,Jalisco,57,La Manzanilla de La Paz,2446,1214673.37
2013,14,Jalisco,58,Mascota,8516,4257862
2014,14,Jalisco,58,Mascota,8612,4439592
2015,14,Jalisco,58,Mascota,8882,4743339
2016,14,Jalisco,58,Mascota,9080,5742540
2013,14,Jalisco,59,Mazamitla,8534,5081971
2014,14,Jalisco,59,Mazamitla,9884,5504253
2015,14,Jalisco,59,Mazamitla,10348,6069889
2016,14,Jalisco,59,Mazamitla,10932,6711822
2013,14,Jalisco,60,Mexticacán,5198,723605.65
2014,14,Jalisco,60,Mexticacán,5388,839529.25
2015,14,Jalisco,60,Mexticacán,5321,909553.41
2016,14,Jalisco,60,Mexticacán,5412,905755.69
2013,14,Jalisco,61,Mezquitic,4201,1317051.98
2014,14,Jalisco,61,Mezquitic,4224,1142944.25
2015,14,Jalisco,61,Mezquitic,4325,1215704.06
2016,14,Jalisco,61,Mezquitic,4389,1499056.89
2013,14,Jalisco,62,Mixtlán,2469,1079371.55
2014,14,Jalisco,62,Mixtlán,2439,1216835.05
2015,14,Jalisco,62,Mixtlán,2503,1301674.48
2016,14,Jalisco,62,Mixtlán,2705,1697133.01
2013,14,Jalisco,63,Ocotlán,24859,10352880.77
2014,14,Jalisco,63,Ocotlán,25575,10899966.66
2015,14,Jalisco,63,Ocotlán,26660,12513949.38
2016,14,Jalisco,63,Ocotlán,26657,14321111.21
2013,14,Jalisco,64,Ojuelos de Jalisco,5142,2370662
2014,14,Jalisco,64,Ojuelos de Jalisco,5201,2476446
2015,14,Jalisco,64,Ojuelos de Jalisco,4963,2406505
2016,14,Jalisco,64,Ojuelos de Jalisco,5155,2477545.63
2013,14,Jalisco,65,Pihuamo,2903,1177933.52
2014,14,Jalisco,65,Pihuamo,3149,1211094.78
2015,14,Jalisco,65,Pihuamo,3210,1359120.53
2016,14,Jalisco,65,Pihuamo,3219,1527792.46
2013,14,Jalisco,66,Poncitlán,9941,3378115.74
2014,14,Jalisco,66,Poncitlán,10249,3841492.52
2015,14,Jalisco,66,Poncitlán,10359,4260054.97
2016,14,Jalisco,66,Poncitlán,11357,4907864.71
2013,14,Jalisco,67,Puerto Vallarta,62312,159081902.1
2014,14,Jalisco,67,Puerto Vallarta,65647,190748818.3
2015,14,Jalisco,67,Puerto Vallarta,75329,211778384
2016,14,Jalisco,67,Puerto Vallarta,77368,202181494
2013,14,Jalisco,68,Villa Purificación,4872,2215341.69
2014,14,Jalisco,68,Villa Purificación,4700,2276788.17
2015,14,Jalisco,68,Villa Purificación,4932,2382866.42
2016,14,Jalisco,68,Villa Purificación,5553,2728134.45
2013,14,Jalisco,69,Quitupan,2570,849007
2014,14,Jalisco,69,Quitupan,2642,823025
2015,14,Jalisco,69,Quitupan,2631,967393
2016,14,Jalisco,69,Quitupan,2699,1118092
2013,14,Jalisco,70,El Salto,33334,17585405.49
2014,14,Jalisco,70,El Salto,33560,18361796.8
2015,14,Jalisco,70,El Salto,34415,19621895.38
2016,14,Jalisco,70,El Salto,33847,20505532.26
2013,14,Jalisco,71,San Cristóbal de la Barranca,1976,322072.01
2014,14,Jalisco,71,San Cristóbal de la Barranca,2057,385589.65
2015,14,Jalisco,71,San Cristóbal de la Barranca,2082,427582.33
2016,14,Jalisco,71,San Cristóbal de la Barranca,2147,493108.52
2013,14,Jalisco,72,San Diego de Alejandría,3753,1620926.2
2014,14,Jalisco,72,San Diego de Alejandría,3738,1558426.15
2015,14,Jalisco,72,San Diego de Alejandría,3798,1614622.32
2016,14,Jalisco,72,San Diego de Alejandría,3896,1736724.16
2013,14,Jalisco,73,San Juan de los Lagos,23393,5560532.9
2014,14,Jalisco,73,San Juan de los Lagos,24334,6145944.84
2015,14,Jalisco,73,San Juan de los Lagos,27635,8022512.24
2016,14,Jalisco,73,San Juan de los Lagos,28972,8346298.71
2013,14,Jalisco,74,San Julián,9259,3336311.72
2014,14,Jalisco,74,San Julián,9601,3542826
2015,14,Jalisco,74,San Julián,10061,3914613.63
2016,14,Jalisco,74,San Julián,10301,3929182.35
2013,14,Jalisco,75,San Marcos,1589,684517.17
2014,14,Jalisco,75,San Marcos,1613,778284.5
2015,14,Jalisco,75,San Marcos,1556,665580.32
2016,14,Jalisco,75,San Marcos,1622,589829.8
2013,14,Jalisco,76,San Martín de Bolaños,1642,447667.75
2014,14,Jalisco,76,San Martín de Bolaños,1684,503440.05
2015,14,Jalisco,76,San Martín de Bolaños,1575,483386.76
2016,14,Jalisco,76,San Martín de Bolaños,1607,513202.07
2013,14,Jalisco,77,San Martín Hidalgo,13402,6074970
2014,14,Jalisco,77,San Martín Hidalgo,12622,7040548.02
2015,14,Jalisco,77,San Martín Hidalgo,12909,8343569.72
2016,14,Jalisco,77,San Martín Hidalgo,13428,8879250
2013,14,Jalisco,78,San Miguel El Alto,16990,4681664.86
2014,14,Jalisco,78,San Miguel El Alto,17213,4848206.5
2015,14,Jalisco,78,San Miguel El Alto,18292,5275600.82
2016,14,Jalisco,78,San Miguel El Alto,17422,5292486.93
2013,14,Jalisco,79,Gómez Farías,4992,1367123.56
2014,14,Jalisco,79,Gómez Farías,4903,1367998.51
2015,14,Jalisco,79,Gómez Farías,5202,1638624.1
2016,14,Jalisco,79,Gómez Farías,5435,1658235.35
2013,14,Jalisco,80,San Sebastián del Oeste,1512,950626.86
2014,14,Jalisco,80,San Sebastián del Oeste,1627,1182889.67
2015,14,Jalisco,80,San Sebastián del Oeste,1434,1290539.51
2016,14,Jalisco,80,San Sebastián del Oeste,1554,1463986
2013,14,Jalisco,81,Santa María de los Ángeles,3684,708473
2014,14,Jalisco,81,Santa María de los Ángeles,3578,759626
2015,14,Jalisco,81,Santa María de los Ángeles,3551,788855
2016,14,Jalisco,81,Santa María de los Ángeles,3588,838656.08
2013,14,Jalisco,82,Sayula,7778,3351201.17
2014,14,Jalisco,82,Sayula,7656,3652509.49
2015,14,Jalisco,82,Sayula,8338,4302695.21
2016,14,Jalisco,82,Sayula,8753,4977736.7
2013,14,Jalisco,83,Tala,19797,13419903.98
2014,14,Jalisco,83,Tala,18311,14411790.63
2015,14,Jalisco,83,Tala,17978,14065025.17
2016,14,Jalisco,83,Tala,20434,13916321.55
2013,14,Jalisco,84,Talpa de Allende,5481,3451941
2014,14,Jalisco,84,Talpa de Allende,5215,4045762.69
2015,14,Jalisco,84,Talpa de Allende,5240,3890082.2
2016,14,Jalisco,84,Talpa de Allende,5255,3829195.87
2013,14,Jalisco,85,Tamazula de Gordiano,14194,6219513.19
2014,14,Jalisco,85,Tamazula de Gordiano,12404,6283298.36
2015,14,Jalisco,85,Tamazula de Gordiano,14008,6877308.9
2016,14,Jalisco,85,Tamazula de Gordiano,15913,9240713.64
2013,14,Jalisco,86,Tapalpa,7979,5169653.65
2014,14,Jalisco,86,Tapalpa,8442,8924457.21
2015,14,Jalisco,86,Tapalpa,7547,5870126.49
2016,14,Jalisco,86,Tapalpa,8243,5873372.13
2013,14,Jalisco,87,Tecalitlán,6200,3395002
2014,14,Jalisco,87,Tecalitlán,6074,3418225
2015,14,Jalisco,87,Tecalitlán,6482,3544572
2016,14,Jalisco,87,Tecalitlán,6361,4118054
2013,14,Jalisco,88,Tecolotlán,9161,4726709.83
2014,14,Jalisco,88,Tecolotlán,9577,5525229.4
2015,14,Jalisco,88,Tecolotlán,9789,5549703.17
2016,14,Jalisco,88,Tecolotlán,8519,5770318.38
2013,14,Jalisco,89,Techaluta de Montenegro,2279,501783
2014,14,Jalisco,89,Techaluta de Montenegro,1835,438658
2015,14,Jalisco,89,Techaluta de Montenegro,2307,485532
2016,14,Jalisco,89,Techaluta de Montenegro,1983,528431
2013,14,Jalisco,90,Tenamaxtlán,3116,1790691.88
2014,14,Jalisco,90,Tenamaxtlán,3129,2113253.54
2015,14,Jalisco,90,Tenamaxtlán,3425,2140589.86
2016,14,Jalisco,90,Tenamaxtlán,3699,2305970.33
2013,14,Jalisco,91,Teocaltiche,18306,3648524.73
2014,14,Jalisco,91,Teocaltiche,16660,3896893.5
2015,14,Jalisco,91,Teocaltiche,16876,4312370.58
2016,14,Jalisco,91,Teocaltiche,17349,5009097.67
2013,14,Jalisco,92,Teocuitatlán de Corona,7923,1788959
2014,14,Jalisco,92,Teocuitatlán de Corona,8306,1901409
2015,14,Jalisco,92,Teocuitatlán de Corona,7964,1781772
2016,14,Jalisco,92,Teocuitatlán de Corona,9020,2135368
2013,14,Jalisco,93,Tepatitlán de Morelos,58014,28871937.29
2014,14,Jalisco,93,Tepatitlán de Morelos,58189,30488690.23
2015,14,Jalisco,93,Tepatitlán de Morelos,60097,33245529.96
2016,14,Jalisco,93,Tepatitlán de Morelos,61611,36286593.93
2013,14,Jalisco,94,Tequila,6447,5773883.1
2014,14,Jalisco,94,Tequila,6360,6043774.46
2015,14,Jalisco,94,Tequila,6653,6813277.41
2016,14,Jalisco,94,Tequila,7028,6979123.51
2013,14,Jalisco,95,Teuchitlán,3354,1544331.48
2014,14,Jalisco,95,Teuchitlán,3309,1566943.79
2015,14,Jalisco,95,Teuchitlán,3383,1693033.12
2016,14,Jalisco,95,Teuchitlán,3656,2134888.28
2013,14,Jalisco,96,Tizapán el Alto,6174,2745006
2014,14,Jalisco,96,Tizapán el Alto,6323,2962983
2015,14,Jalisco,96,Tizapán el Alto,6197,2918253
2016,14,Jalisco,96,Tizapán el Alto,6178,3130138.03
2013,14,Jalisco,97,Tlajomulco de Zúñiga,155740,242776637.4
2014,14,Jalisco,97,Tlajomulco de Zúñiga,148400,246969401.5
2015,14,Jalisco,97,Tlajomulco de Zúñiga,161167,283828921.9
2016,14,Jalisco,97,Tlajomulco de Zúñiga,175425,301603202.6
2013,14,Jalisco,98,San Pedro Tlaquepaque,120587,197402075
2014,14,Jalisco,98,San Pedro Tlaquepaque,121664,200089117
2015,14,Jalisco,98,San Pedro Tlaquepaque,121686,189959595
2016,14,Jalisco,98,San Pedro Tlaquepaque,119563,191195221
2013,14,Jalisco,99,Tolimán,3600,1184881.88
2014,14,Jalisco,99,Tolimán,3607,1189209.86
2015,14,Jalisco,99,Tolimán,3550,1261873.82
2016,14,Jalisco,99,Tolimán,3884,1862834
2013,14,Jalisco,100,Tomatlán,7238,3696156.87
2014,14,Jalisco,100,Tomatlán,7273,3819624.84
2015,14,Jalisco,100,Tomatlán,5322,3115384.77
2016,14,Jalisco,100,Tomatlán,5992,3297621.4
2013,14,Jalisco,101,Tonalá,110171,112443274.6
2014,14,Jalisco,101,Tonalá,87697,99197664.09
2015,14,Jalisco,101,Tonalá,105550,117263164.4
2016,14,Jalisco,101,Tonalá,92750,130268982.5
2013,14,Jalisco,102,Tonaya,2467,874011.09
2014,14,Jalisco,102,Tonaya,2500,918974.62
2015,14,Jalisco,102,Tonaya,2561,964791.1
2016,14,Jalisco,102,Tonaya,2665,1051537.9
2013,14,Jalisco,103,Tonila,1545,652200.91
2014,14,Jalisco,103,Tonila,1527,710999.8
2015,14,Jalisco,103,Tonila,1567,809776.37
2016,14,Jalisco,103,Tonila,1714,942284.82
2013,14,Jalisco,104,Totatiche,5789,1116248.42
2014,14,Jalisco,104,Totatiche,5913,1316141.61
2015,14,Jalisco,104,Totatiche,5881,1336838.24
2016,14,Jalisco,104,Totatiche,5860,1280363.38
2013,14,Jalisco,105,Tototlán,9073,3284987.06
2014,14,Jalisco,105,Tototlán,9363,3659609.51
2015,14,Jalisco,105,Tototlán,9585,3881563.53
2016,14,Jalisco,105,Tototlán,9950,4376136.37
2013,14,Jalisco,106,Tuxcacuesco,1893,451329
2014,14,Jalisco,106,Tuxcacuesco,1864,617176.61
2015,14,Jalisco,106,Tuxcacuesco,1921,658229.62
2016,14,Jalisco,106,Tuxcacuesco,2013,732127.58
2013,14,Jalisco,107,Tuxcueca,3553,1948137.93
2014,14,Jalisco,107,Tuxcueca,3576,2301755.7
2015,14,Jalisco,107,Tuxcueca,3560,2318913.1
2016,14,Jalisco,107,Tuxcueca,3997,2500828.69
2013,14,Jalisco,108,Tuxpan,9685,6401096.33
2014,14,Jalisco,108,Tuxpan,9373,6361200.03
2015,14,Jalisco,108,Tuxpan,9699,6669390.15
2016,14,Jalisco,108,Tuxpan,9841,7218018.37
2013,14,Jalisco,109,Unión de San Antonio,8690,3415529.48
2014,14,Jalisco,109,Unión de San Antonio,8690,3415529.48
2015,14,Jalisco,109,Unión de San Antonio,8690,3415529.48
2016,14,Jalisco,109,Unión de San Antonio,10010,3893727.18
2013,14,Jalisco,110,Unión de Tula,5081,2045199.29
2014,14,Jalisco,110,Unión de Tula,5673,2260712.06
2015,14,Jalisco,110,Unión de Tula,5553,2477717.68
2016,14,Jalisco,110,Unión de Tula,5987,2764379.14
2013,14,Jalisco,111,Valle de Guadalupe,4614,1944297.83
2014,14,Jalisco,111,Valle de Guadalupe,4722,2218058.54
2015,14,Jalisco,111,Valle de Guadalupe,4753,2291193.99
2016,14,Jalisco,111,Valle de Guadalupe,4894,2564273.52
2013,14,Jalisco,112,Valle de Juárez,3727,1055281.14
2014,14,Jalisco,112,Valle de Juárez,3856,1119383.56
2015,14,Jalisco,112,Valle de Juárez,4024,1055194.74
2016,14,Jalisco,112,Valle de Juárez,4199,1182178.64
2013,14,Jalisco,113,San Gabriel,5467,3008497
2014,14,Jalisco,113,San Gabriel,5757,3454461
2015,14,Jalisco,113,San Gabriel,5981,3413803
2016,14,Jalisco,113,San Gabriel,6552,3789177
2013,14,Jalisco,114,Villa Corona,7278,4179252.13
2014,14,Jalisco,114,Villa Corona,7121,3888992.56
2015,14,Jalisco,114,Villa Corona,7615,4215198.67
2016,14,Jalisco,114,Villa Corona,7518,4762351.66
2013,14,Jalisco,115,Villa Guerrero,4817,1435652.39
2014,14,Jalisco,115,Villa Guerrero,5026,1634788.57
2015,14,Jalisco,115,Villa Guerrero,4868,1575363.01
2016,14,Jalisco,115,Villa Guerrero,5167,1640692.11
2013,14,Jalisco,116,Villa Hidalgo,11129,4041629.07
2014,14,Jalisco,116,Villa Hidalgo,11369,4306929.67
2015,14,Jalisco,116,Villa Hidalgo,12876,4960096.45
2016,14,Jalisco,116,Villa Hidalgo,12764,5629429.4
2013,14,Jalisco,117,Cañadas de Obregón,3363,881059.67
2014,14,Jalisco,117,Cañadas de Obregón,3245,884000.84
2015,14,Jalisco,117,Cañadas de Obregón,3288,938774.34
2016,14,Jalisco,117,Cañadas de Obregón,3554,973723.06
2013,14,Jalisco,118,Yahualica de González Gallo,15044,5049846.32
2014,14,Jalisco,118,Yahualica de González Gallo,14829,5234305.03
2015,14,Jalisco,118,Yahualica de González Gallo,15269,5453273.5
2016,14,Jalisco,118,Yahualica de González Gallo,15544,5905656.42
2013,14,Jalisco,119,Zacoalco de Torres,12287,4827393
2014,14,Jalisco,119,Zacoalco de Torres,12530,5019094
2015,14,Jalisco,119,Zacoalco de Torres,11878,4759323
2016,14,Jalisco,119,Zacoalco de Torres,12121,5212481.35
2013,14,Jalisco,120,Zapopan,323853,718218405
2014,14,Jalisco,120,Zapopan,327537,766764749.4
2015,14,Jalisco,120,Zapopan,337330,775283556.6
2016,14,Jalisco,120,Zapopan,342865,866895152.7
2013,14,Jalisco,121,Zapotiltic,10858,4925904.84
2014,14,Jalisco,121,Zapotiltic,11099,6192708.75
2015,14,Jalisco,121,Zapotiltic,11414,6449490.59
2016,14,Jalisco,121,Zapotiltic,11858,7017490.04
2013,14,Jalisco,122,Zapotitlán de Vadillo,3103,941584.01
2014,14,Jalisco,122,Zapotitlán de Vadillo,3058,870304.03
2015,14,Jalisco,122,Zapotitlán de Vadillo,3092,865885.2
2016,14,Jalisco,122,Zapotitlán de Vadillo,3831,1138914.63
2013,14,Jalisco,123,Zapotlán del Rey,4170,1031177.94
2014,14,Jalisco,123,Zapotlán del Rey,4325,1045402
2015,14,Jalisco,123,Zapotlán del Rey,4294,1044535
2016,14,Jalisco,123,Zapotlán del Rey,4414,1045690
2013,14,Jalisco,124,Zapotlanejo,24581,16179383
2014,14,Jalisco,124,Zapotlanejo,24990,16247790
2015,14,Jalisco,124,Zapotlanejo,25021,16342607
2016,14,Jalisco,124,Zapotlanejo,25365,16526618
2013,14,Jalisco,125,San Ignacio Cerro Gordo,8364,3310717.27
2014,14,Jalisco,125,San Ignacio Cerro Gordo,8464,3451764.53
2015,14,Jalisco,125,San Ignacio Cerro Gordo,8605,3500307.16
2016,14,Jalisco,125,San Ignacio Cerro Gordo,8785,3853918.29
2004,15,México,0,Cobertura estatal,No disponible ,1971283369
2005,15,México,0,Cobertura estatal,No disponible ,2051022853
2006,15,México,0,Cobertura estatal,No disponible ,2217765237
2007,15,México,0,Cobertura estatal,No disponible ,2400178126
2008,15,México,0,Cobertura estatal,No disponible ,3017949520
2009,15,México,0,Cobertura estatal,No disponible ,3215453506
2010,15,México,0,Cobertura estatal,No disponible ,3769737356
2011,15,México,0,Cobertura estatal,No disponible ,3963190112
2012,15,México,0,Cobertura estatal,No disponible ,4600822272
2013,15,México,1,Acambay de Ruíz Castañeda,5143,2389865.14
2014,15,México,1,Acambay de Ruíz Castañeda,5206,2364921.19
2015,15,México,1,Acambay de Ruíz Castañeda,5333,2902292.06
2016,15,México,1,Acambay de Ruíz Castañeda,5846,2949123
2013,15,México,2,Acolman,16294,11090938
2014,15,México,2,Acolman,16298,13444168
2015,15,México,2,Acolman,16342,14151824
2016,15,México,2,Acolman,16661,14973952
2013,15,México,3,Aculco,6198,2605655.94
2014,15,México,3,Aculco,6488,2671248.08
2015,15,México,3,Aculco,6401,3365537.76
2016,15,México,3,Aculco,6812,3511722.89
2013,15,México,4,Almoloya de Alquisiras,1081,484231.82
2014,15,México,4,Almoloya de Alquisiras,931,446666.23
2015,15,México,4,Almoloya de Alquisiras,1077,522960.88
2016,15,México,4,Almoloya de Alquisiras,917,512766.91
2013,15,México,5,Almoloya de Juárez,16333,10421321
2014,15,México,5,Almoloya de Juárez,20722,11527574
2015,15,México,5,Almoloya de Juárez,16500,18411281
2016,15,México,5,Almoloya de Juárez,0,0
2013,15,México,6,Almoloya del Río,2541,999223
2014,15,México,6,Almoloya del Río,2741,963189.88
2015,15,México,6,Almoloya del Río,2783,1252321.52
2016,15,México,6,Almoloya del Río,2889,1269864.93
2013,15,México,7,Amanalco,1825,519629.63
2014,15,México,7,Amanalco,1874,578237.59
2015,15,México,7,Amanalco,1398,447292.65
2016,15,México,7,Amanalco,1610,572597.89
2013,15,México,8,Amatepec,2469,958430
2014,15,México,8,Amatepec,2373,944272.38
2015,15,México,8,Amatepec,2581,1076217.54
2016,15,México,8,Amatepec,2913,1208912
2013,15,México,9,Amecameca,9446,6662470
2014,15,México,9,Amecameca,9354,6296915
2015,15,México,9,Amecameca,9523,6785342
2016,15,México,9,Amecameca,9934,7380230
2013,15,México,10,Apaxco,5257,7078064.49
2014,15,México,10,Apaxco,5633,8083005.09
2015,15,México,10,Apaxco,7495,8075984
2016,15,México,10,Apaxco,6412,10108940.91
2013,15,México,11,Atenco,4016,2955159
2014,15,México,11,Atenco,4567,3571815
2015,15,México,11,Atenco,4722,3686152
2016,15,México,11,Atenco,5233,5337710
2013,15,México,12,Atizapán,1660,1246423
2014,15,México,12,Atizapán,1718,1274160.7
2015,15,México,12,Atizapán,2463,1517913.41
2016,15,México,12,Atizapán,2581,1602689.46
2013,15,México,13,Atizapán de Zaragoza,93919,269598216
2014,15,México,13,Atizapán de Zaragoza,103264,306447217
2015,15,México,13,Atizapán de Zaragoza,96869,313116042
2016,15,México,13,Atizapán de Zaragoza,96700,323102462
2013,15,México,14,Atlacomulco,14696,22777640.25
2014,15,México,14,Atlacomulco,13827,18677541.18
2015,15,México,14,Atlacomulco,14199,20264355.02
2016,15,México,14,Atlacomulco,14600,21955605
2013,15,México,15,Atlautla,6730,2555942
2014,15,México,15,Atlautla,4840,2361951
2015,15,México,15,Atlautla,6548,2772942.4
2016,15,México,15,Atlautla,5595,3188238.52
2013,15,México,16,Axapusco,6386,3123717
2014,15,México,16,Axapusco,6932,2828175.99
2015,15,México,16,Axapusco,7020,3102694.86
2016,15,México,16,Axapusco,6803,3139326.17
2013,15,México,17,Ayapango,1443,732537.56
2014,15,México,17,Ayapango,1478,1036732.74
2015,15,México,17,Ayapango,1450,929339.52
2016,15,México,17,Ayapango,1678,930919
2013,15,México,18,Calimaya,19085,17549179
2014,15,México,18,Calimaya,10803,12799875
2015,15,México,18,Calimaya,12593,20053147.07
2016,15,México,18,Calimaya,12047,16275759.88
2013,15,México,19,Capulhuac,5220,3137916.84
2014,15,México,19,Capulhuac,5185,3211669.74
2015,15,México,19,Capulhuac,4562,4257345.65
2016,15,México,19,Capulhuac,4474,4830028.4
