ID_PPI,ID_PP,DESC_PP
'12096490005,09K003,Proyectos de construcción de carreteras
'12096490005,09K048,Servicios relacionados para la liberación del derecho de vía
'12096490007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096490008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500020,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500024,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500030,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500031,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096500032,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096520021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096520023,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096520033,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096520034,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096520039,09K003,Proyectos de construcción de carreteras
'12096520039,09K048,Servicios relacionados para la liberación del derecho de vía
'12096520041,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096520042,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096520050,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'1209J2R0002,09K004,Proyectos de construcción de puertos
'1209J2T0003,09K004,Proyectos de construcción de puertos
'1209J2U0001,09K003,Proyectos de construcción de carreteras
'1209J2Z0001,09K004,Proyectos de construcción de puertos
'1209J3B0006,09K004,Proyectos de construcción de puertos
'1209J3E0003,09K004,Proyectos de construcción de puertos
'1209JZL0025,09K027,Mantenimiento de infraestructura
'1210K2H0002,10K027,Mantenimiento de infraestructura
'1210K2N0006,10K024,Otros proyectos de infraestructura gubernamental
'1210K8V0002,10K027,Mantenimiento de infraestructura
'12115130002,1.1E+11,Servicios de Educación Superior y Posgrado
'1211A2M0004,11K009,Proyectos de infraestructura social del sector educativo
'1211A2M0005,11K009,Proyectos de infraestructura social del sector educativo
'1211A2M0006,11K009,Proyectos de infraestructura social del sector educativo
'1211D000002,11K009,Proyectos de infraestructura social del sector educativo
'1211D000005,11K009,Proyectos de infraestructura social del sector educativo
'1212NBD0001,12K011,Proyectos de infraestructura social de salud
'1212NCG0005,1.2E+23,Investigación y desarrollo tecnológico en salud
'1212NCZ0001,12K011,Proyectos de infraestructura social de salud
'1212NDF0003,12K011,Proyectos de infraestructura social de salud
'12132160002,13A004,"Adquisición, construcción, reparación y mantenimiento de unidades navales"
'12145120001,14M001,Actividades de apoyo administrativo
'1216B000036,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1216B000053,16K028,Estudios de preinversión
'1216B000060,16NRPP,No requiere Programa Presupuestario
'1216B000069,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1216B000077,16K140,Inversión del Servicio Meteorológico Nacional
'1216B000084,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1216B000085,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1216B000089,16K025,Proyectos de inmuebles (oficinas administrativas)
'1216B000092,16K028,Estudios de preinversión
'1216B000115,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1216B000125,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1216B000134,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1216B000140,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1216B000142,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1216B000154,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1216B000169,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1216B000210,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1216B000211,16K028,Estudios de preinversión
'1216B000219,16NRPP,No requiere Programa Presupuestario
'1216B000221,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1216B000224,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1218T0K0001,18K027,Mantenimiento de infraestructura
'1218T0K0003,18K029,Programas de adquisiciones
'1218T0O0007,18K010,Proyectos de infraestructura social de ciencia y tecnología
'1218T0O0008,18K010,Proyectos de infraestructura social de ciencia y tecnología
'1218T4I0001,52K027,Mantenimiento de infraestructura
'1218T4I0009,52K029,Programas de adquisiciones
'1218T4I0012,52K029,Programas de adquisiciones
'1218T4I0013,52K029,Programas de adquisiciones
'1218T4I0014,52K029,Programas de adquisiciones
'1218T4I0016,52K029,Programas de adquisiciones
'1218T4I0017,52K029,Programas de adquisiciones
'1218T4I0019,52K029,Programas de adquisiciones
'1218T4L0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0003,52K030,Otros proyectos de infraestructura
'1218T4L0004,52K030,Otros proyectos de infraestructura
'1218T4L0005,52K029,Programas de adquisiciones
'1218T4L0007,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0009,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0010,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0011,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0013,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0014,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0015,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0016,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0017,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0018,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0019,52K028,Estudios de preinversión
'1218T4L0020,52K030,Otros proyectos de infraestructura
'1218T4L0021,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0022,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0023,52K027,Mantenimiento de infraestructura
'1218T4L0024,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0025,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0026,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0027,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4L0028,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4M0004,52K029,Programas de adquisiciones
'1218T4M0009,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4M0010,52K027,Mantenimiento de infraestructura
'1218T4M0011,52K027,Mantenimiento de infraestructura
'1218T4M0012,52K027,Mantenimiento de infraestructura
'1218T4M0013,52K027,Mantenimiento de infraestructura
'1218T4M0014,52K027,Mantenimiento de infraestructura
'1218T4M0022,52K027,Mantenimiento de infraestructura
'1218T4M0023,52K027,Mantenimiento de infraestructura
'1218T4M0024,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4M0025,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4M0026,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4M0030,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4M0031,52K027,Mantenimiento de infraestructura
'1218T4M0034,52K027,Mantenimiento de infraestructura
'1218T4M0035,52K028,Estudios de preinversión
'1218T4M0036,52K029,Programas de adquisiciones
'1218T4N0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4N0002,52K027,Mantenimiento de infraestructura
'1218T4O0001,52K029,Programas de adquisiciones
'1218T4O0016,52K027,Mantenimiento de infraestructura
'1218T4O0017,52K027,Mantenimiento de infraestructura
'1218T4O0018,52K027,Mantenimiento de infraestructura
'1218T4O0019,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218T4O0020,52K029,Programas de adquisiciones
'1218T4O0021,52K030,Otros proyectos de infraestructura
'1218T4O0022,52K027,Mantenimiento de infraestructura
'1218T4O0025,52K027,Mantenimiento de infraestructura
'1218T4O0026,52K027,Mantenimiento de infraestructura
'1218T4O0027,52K029,Programas de adquisiciones
'1218T4O0028,52K002,Proyectos de infraestructura económica de hidrocarburos
'1218TOQ0001,53K029,Programas de adquisiciones
'1218TOQ0002,53K029,Programas de adquisiciones
'1218TOQ0003,53K029,Programas de adquisiciones
'1218TOQ0004,53K001,Proyectos de infraestructura económica de electricidad
'1218TOQ0006,53K029,Programas de adquisiciones
'1218TOQ0007,53K027,Mantenimiento de infraestructura
'1218TOQ0009,53K025,Proyectos de inmuebles (oficinas administrativas)
'1218TOQ0010,53K001,Proyectos de infraestructura económica de electricidad
'1218TOQ0011,53K028,Estudios de preinversión
'1218TOQ0012,53K028,Estudios de preinversión
'1218TOQ0014,53K001,Proyectos de infraestructura económica de electricidad
'1218TOQ0016,53K029,Programas de adquisiciones
'1218TOQ0017,53K028,Estudios de preinversión
'1218TOQ0018,53K001,Proyectos de infraestructura económica de electricidad
'1218TOQ0039,53K029,Programas de adquisiciones
'1218TOQ0040,53K001,Proyectos de infraestructura económica de electricidad
'1218TOQ0041,53K029,Programas de adquisiciones
'1218TOQ0043,53K029,Programas de adquisiciones
'1218TOQ0044,53K001,Proyectos de infraestructura económica de electricidad
'1218TOQ0045,53K029,Programas de adquisiciones
'1218TOQ0046,53K027,Mantenimiento de infraestructura
'1218TOQ0047,53K027,Mantenimiento de infraestructura
