key,name,ramo,unidad,state,lat,lng,advance,monto_total_inversion,classification,ciclo,ejercido
7096500002,Tatahuicapan-Benigno Mendoza-La Perla del Golfo,9,Centro SCT Veracruz,30,18.460508,-94.791348,92.29,87263995,Comunicaciones y Transportes,2016,5768640
8096220002,"Ensenada - Lázaro Cárdenas, Tramo: Maneadero - Punta Colnett",9,Centro SCT Baja California,2,31.7283,-116.5775,58.99,1377359404,Comunicaciones y Transportes,2017,105307361
8096280006,Estación Chilicote  Ojinaga  El Oasis  E.C. Km. 108+000 Carr. (Julimes  El Cuervo),9,Centro SCT Chihuahua,8,28.507008,-104.622328,83.86,209182358,Comunicaciones y Transportes,2016,30881054
8096280008,Nuevo Casas Grandes - Puerto Palomas,9,Centro SCT Chihuahua,8,30.88,-108.18,25.65,1995997265,Comunicaciones y Transportes,2017,48042641
8096320006,Camino: Ocotito-Tlahuizapa-Coacoyulillo-Jaleaca de Catalán.,9,Centro SCT Guerrero,12,17.259408,-99.512782,30.82,279653649,Comunicaciones y Transportes,2016,16968260
8096330015,"Juárez Hidalgo, Tlahuiltepa.",9,Centro SCT Hidalgo,13,20.804464,-98.816754,32.01,235032018,Comunicaciones y Transportes,2017,23384300
8096510001,Camino: Peto-Valladolid.,9,Centro SCT Yucatán,31,20.130035,-88.909447,85.61,443815253,Comunicaciones y Transportes,2017,45345634
9094000001,SISTEMA SATELITAL PARA SEGURIDAD NACIONAL Y COBERTURA SOCIAL,9,Subsecretaría de Comunicaciones,35,0,0,87.58,26529093794,Comunicaciones y Transportes,2017,728945617
0809J2P0002,Desarrollo de 70.0 has. para uso Comercial e Industrial.,9,"Administración Portuaria Integral de Dos Bocas, S.A. de C.V.",27,18.11661,-94.399276,49.16,266586868,Comunicaciones y Transportes,2017,9951568
0809J3E0005,Ampliación natural del puerto de Veracruz en la zona norte,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19.20833333,-96.13333333,16.91,31156651062,Comunicaciones y Transportes,2017,1171883802
9096280008,E.C.E. (Guachochi Balleza) Metatitos Tecorichi El Tigre El Vergel.,9,Centro SCT Chihuahua,8,26.938032,-106.703964,3.7,737609176,Comunicaciones y Transportes,2017,16426178
9096250001,"Callejón del Remolino, Tr: Piedras Negras-Ejido Remolino",9,Centro SCT Coahuila,5,28.700392,-100.561458,100,181851499,Comunicaciones y Transportes,2016,0
9096340018,Tepic - Aguascalientes; Tramo: Límite de Estados Nayarit/Jalisco - Bolaños.,9,Centro SCT Jalisco,14,21.840412,-103.976371,91.4,250838616,Comunicaciones y Transportes,2017,14519466
9096360001,Cojumatlán-El Nogal,9,Centro SCT Michoacán,16,20.111206,-102.857063,88.95,68347296,Comunicaciones y Transportes,2016,4898689
9096360028,"San Pedro-Los Brasiles, Mpio. San Lucas",9,Centro SCT Michoacán,16,18.506268,-100.829381,96.92,38778190,Comunicaciones y Transportes,2016,1496488
11096400016,"Sta. Isabel de la Reforma - Stgo. Ixcuintepec, Tr: del Km 0+000 al Km 4+400.",9,Centro SCT Oaxaca,20,16.901269,-95.471989,89.29,22915855,Comunicaciones y Transportes,2017,111544
11096340013,Acatlán-Ciudad Guzmán Tramo: Acatlán - Crucero a Tapalpa,9,Centro SCT Jalisco,14,20.4094,-103.5938,40.6,587417239,Comunicaciones y Transportes,2017,1810954
11096340016,Magdalena-Etzatlán.,9,Centro SCT Jalisco,14,20.911225,-103.988641,81.2,104867325,Comunicaciones y Transportes,2017,0
11096460001,"Modernización y ampliación carretera MEX 002, Tramo Cananea - Agua Prieta",9,Centro SCT Sonora,26,30.99075,-110.260611,99.89,1204904893,Comunicaciones y Transportes,2017,109520387
11096400009,Santa Maria Yolotepec - Santiago Yosondua.,9,Centro SCT Oaxaca,20,16.876704,-97.573179,79.73,72164734,Comunicaciones y Transportes,2017,9116749
11096270007,E.C. (Rayón - Pantepec) - San Isidro.,9,Centro SCT Chiapas,7,17.202975,-93.023725,77.77,49259751,Comunicaciones y Transportes,2016,0
10096500002,Coyolillo-Omiquila,9,Centro SCT Veracruz,30,19.568497,-96.744127,100,19753467,Comunicaciones y Transportes,2016,0
10092110001,PROGRAMA CONTRATOS PLURIANUALES DE CONSERVACION DE CARRETERAS,9,Dirección General de Conservación de Carreteras,35,0,0,12.76,2247059046,Comunicaciones y Transportes,2017,83931587
10092110010,PROGRAMA CONTRATOS PLURIANUALES DE CONSERVACION DE CARRETERAS EN EL ESTADO DE VERACRUZ (SUR).,9,Dirección General de Conservación de Carreteras,35,0,0,19.23,4961854514,Comunicaciones y Transportes,2017,138017860
10096500023,Ojite-San Miguel,9,Centro SCT Veracruz,30,20.968231,-97.526806,98,36999621,Comunicaciones y Transportes,2017,2343633
10093110008,"Libramiento ferroviario de Celaya,Guanajuato",9,Dirección General de Desarrollo Ferroviario y Multimodal,11,20.5385,-100.727,49.64,6732743257,Comunicaciones y Transportes,2017,51097102
10096360032,"Anillo Periférico Oriente, del municipio de La Piedad, Michoacán.",9,Centro SCT Michoacán,16,20.3652,-101.9821,100,296982674,Comunicaciones y Transportes,2013,25899336
11096220004,C.E. BC-04 El Faro - Estación Coahuila; Tr: Murguía - Coahuila.,9,Centro SCT Baja California,2,32.239545,-115.111077,46.53,125429714,Comunicaciones y Transportes,2016,0
10096280004,"Carretera San Fernando -  Hércules, Tramo: San Fernando - San Francisco, Mpio. Camargo",9,Centro SCT Chihuahua,8,27.976324,-104.63432,62.8,237413732,Comunicaciones y Transportes,2017,17486334
11092110001,Programa Contratos Plurianuales de Conservación de Carreteras en el Estado de Michoacán (CPCC Michoacán),9,Dirección General de Conservación de Carreteras,35,0,0,23.78,4715142962,Comunicaciones y Transportes,2017,208126998
6125120003,Programa de Sustitución de Arrendamiento HOMERO 213,12,Dirección General de Recursos Materiales y Servicios Generales,9,19.4253628,-99.2075261,61.28,544430220,Salud,2017,4941217
0712NBD0006,"Construcción y Equipamiento del edificio de la U-501, Patología, Medicina Genética, Investigación Genómica y Centro de Perfeccionamiento de Habilidades Médico-Técnicas. recursos del Fideicomiso SPSS y fiscales-2011-2017",12,"Hospital General de México ""Dr. Eduardo Liceaga""",9,19.4145614,-99.1508422,92.6,551715337,Salud,2016,45921151
0812NBB0006,Construcción de la torre de especialidades del Hospital General Dr. Manuel Gea González. 2008-2016.,12,"Hospital General ""Dr. Manuel Gea González""",9,19.2935562,-99.1573982,100,2254284988,Salud,2016,66762108
0916B000129,"Programa de Estudios Básicos, Proyectos y Diseños Ejecutivos para la Modernización de Infraestructura de Riego.",16,Comisión Nacional del Agua,35,0,0,72.28,85873806,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2015,25965494
1116B000148,"Construcción del sistema de riego y las obras complementarias del proyecto La Breña, Tlalixcoyan Veracruz.",16,Comisión Nacional del Agua,30,18.6875,-96.20278,0,248867699,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2015,0
8096400004,Camino: Zaachila-C.B.T.A. 78-San Miguel Peras.,9,Centro SCT Oaxaca,20,16.936817,-97.011734,44.58,177609342,Comunicaciones y Transportes,2016,3838723
5096270009,Belisario Domínguez - Las Cabañas.,9,Centro SCT Chiapas,7,15.29788889,-92.38641111,66,96884685,Comunicaciones y Transportes,2017,221536
12096230004,"La Paz-Ciudad Insurgentes, Tramo: km. 15+000 al Km. 209+000",9,Centro SCT Baja California Sur,3,24.1139,-110.4251,20.01,2889689441,Comunicaciones y Transportes,2017,228127366
1109J3G0005,Construcción de un muelle de usos múltiples.,9,"Administración Portuaria Integral de Salina Cruz, S.A. de C.V.",20,16.16869,-95.193235,62.5,343709369,Comunicaciones y Transportes,2017,19677233
11096370005,Carretera Tepalcingo-Axochiapan,9,Centro SCT Morelos,17,18.598301,-98.838618,41.74,162307032,Comunicaciones y Transportes,2017,5108304
11096270038,Rizo de Oro-La Concordia 2 Puentes,9,Centro SCT Chiapas,7,16.117642,-92.585864,49.2,779675760,Comunicaciones y Transportes,2017,114635990
9096340005,La Loma  E.C. (Zipoco  Los Reyes),9,Centro SCT Jalisco,14,19.461006,-102.706472,73.12,31172013,Comunicaciones y Transportes,2016,0
10096360017,Capire de Bravo-Acuyo,9,Centro SCT Michoacán,16,18.98184,-101.097217,31.47,140559752,Comunicaciones y Transportes,2017,4784446
9096340024,"Sayula  Tapalpa  San Gabriel  - Minatitlán, Col. Tr: Sayula  Punta de Agua - Tapalpa.",9,Centro SCT Jalisco,14,19.884375,-103.608293,37.43,184196398,Comunicaciones y Transportes,2016,10158073
10096400024,E.C (Santiago Juxtlahuaca  Putla de Guerrero)  Tramo: Santiago Naranjas  Lázaro Cárdenas  Santa Maria Yucunicoco. Del Km. 0+000 al Km. 25+000,9,Centro SCT Oaxaca,20,17.26826,-98.005674,29.28,147545670,Comunicaciones y Transportes,2017,3572377
9096400030,"Santiago Jamiltepec  Santiago Ixtayutla, Tramo: Santiago Jamiltepec  San José de las Flores (Km. 0+000 al Km. 22+000).",9,Centro SCT Oaxaca,20,16.285745,-97.819683,86.26,81835198,Comunicaciones y Transportes,2017,6240606
12115130002,"Programa de Adquisiciones de Mobiliario, Equipo Educativo Rural, Apoyo a la Calidad, Apoyo a la Ampliación de la Oferta Educativa y de Investigación 2013",11,Tecnológico Nacional de México,35,0,0,6,373020,Educación,2013,0
12096520021,"Libramiento de la Ciudad de Loreto, Zacatecas.",9,Centro SCT Zacatecas,32,22.267717,-101.977947,89.31,32590658,Comunicaciones y Transportes,2016,3050545
12096300002,Peñón Blanco - San Juan Del Río.,9,Centro SCT Durango,10,24.792039,-104.040547,33.72,356009621,Comunicaciones y Transportes,2017,19855819
12096320016,El Terrero - La Ladrillera,9,Centro SCT Guerrero,12,16.562756,-98.432672,32.61,134057756,Comunicaciones y Transportes,2016,11057520
12096330014,Vialidad en el Encauzamiento La Paz - Los Tuzos,9,Centro SCT Hidalgo,13,20.082497,-98.751057,72.2,939550096,Comunicaciones y Transportes,2017,56968891
1209J2U0001,Construcción del Viaducto Alterno,9,"Administración Portuaria Integral de Progreso, S.A. de C.V.",31,21.287705,-89.665308,79.15,1005629712,Comunicaciones y Transportes,2017,88192310
12096340026,Ameca - La Villita  Lagunillas.,9,Centro SCT Jalisco,14,20.558092,-104.086922,100,80205497,Comunicaciones y Transportes,2016,0
1212NBD0001,"Construcción y Equipamiento del Edificio del Centro de Rehabilitación y Medicina Física del Hospital General de México, Dr. Eduardo Liceaga. recursos del Fideicomiso del SPSS y Fiscales.- 2013-2017",12,"Hospital General de México ""Dr. Eduardo Liceaga""",9,19.4145614,-99.1508422,93.5,436685728,Salud,2017,69132966
1212NCZ0001,Ampliación de la Unidad Pediátrica de Hemato-Oncología (UPHO) Fideicomiso 2012-2016,12,Instituto Nacional de Pediatría,9,19.3062597,-99.1862472,51.26,279590125,Salud,2015,0
0950GYR0001,"Construcción de Hospital General Regional (HGR) nuevo en la localidad de León, Guanajuato.",50,Instituto Mexicano del Seguro Social,11,21.13636944,-101.624225,74,1500124479,Salud,2017,97787367
9096400028,Camino: Lunatitlan del Progreso - Totoltepec de Guerrero - Puebla.,9,Centro SCT Oaxaca,20,18.172408,-97.699342,51.95,115265894,Comunicaciones y Transportes,2017,2592580
10096360028,Puruarán - Hacheros - El Encanto,9,Centro SCT Michoacán,16,19.0989,-101.528742,23.47,41505961,Comunicaciones y Transportes,2016,0
4096500001,Acceso al Puerto de Veracruz,9,Centro SCT Veracruz,30,19.179237,-96.249302,78.3,1379373354,Comunicaciones y Transportes,2017,16128549
8096350013,Camino Ahuatenco-Col. Campesina-San Antonio del Progreso.,9,Centro SCT México,15,19.151996,-99.478103,97.06,33831666,Comunicaciones y Transportes,2016,0
5096320020,Pueblo Hidalgo - Buena Vista - Río Iguapa,9,Centro SCT Guerrero,12,16.94963,-98.652845,100,182673746,Comunicaciones y Transportes,2017,0
1307HXA0024,"Construcción de la U.H.M. Chihuahua III, Chih.",7,Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas,8,28.590177,-106.101124,0,95753394,Desarrollo Social,2016,0
1208I000007,"OBRAS DE ESCOLLERA Y SUPERVISIÓN EN BARRA DE SONTECOMAPAN, MUNICIPIO DE CATEMACO, VERACRUZ",8,Comisión Nacional de Acuacultura y Pesca,30,0,0,58,47323079,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2017,249262
1208I000008,"Obras de Dragado, Supervisión y Evaluación Biológico Pesquera en Bahía de Jitzamuri, Municipio de Ahome, Sinaloa.",8,Comisión Nacional de Acuacultura y Pesca,25,0,0,40,239803556,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2017,84108
13096500008,Pavimentación del Camino Chavarillo - Monte Obscuro - Palmar Estación.,9,Centro SCT Veracruz,30,19.427778,-96.806306,63.64,73302934,Comunicaciones y Transportes,2017,275492
13096360002,Modernización de la Carretera Pátzcuaro-Tacámbaro (Primera Etapa)Tramo: Pátzcuaro-Opopeo,9,Centro SCT Michoacán,16,19.4944,-101.5957,95,309948986,Comunicaciones y Transportes,2014,5699791
13096500020,"Vaquería - Coxolitla de Arriba, Tr (Vaquería - El Ahuitzique)",9,Centro SCT Veracruz,30,18.693242,-97.308039,56.39,48635685,Comunicaciones y Transportes,2017,1428123
13096320003,Teloloapan construcción Carretera Tototepec.,9,Centro SCT Guerrero,12,18.338275,-99.819972,25.71,148775514,Comunicaciones y Transportes,2017,0
13096400009,Oaxaca Puerto Escondido-Huatulco tramo la Y Barranca  Larga-Ventanilla y Puerto Escondido-Huatulco y Ramal San Francisco  Coatlan del Km. 0+000 al Km. 3+000,9,Centro SCT Oaxaca,20,16.20035,-96.784044,37.6,15940234,Comunicaciones y Transportes,2017,2106236
13096400011,Oaxaca-Puerto Escondido-Huatulco tramo la Y Barranca Larga - Ventanilla y Puerto Escondido - Huatulco y Ramal San Pedro Coatlan,9,Centro SCT Oaxaca,20,16.254396,-96.746132,92.43,39837470,Comunicaciones y Transportes,2016,16003445
13096410031,MODERNIZACIÓN DE LA CARRETERA IXTLAHUACA - JILOTEPEC,9,Centro SCT México,15,19.61,-99.777,47.37,1327211335,Comunicaciones y Transportes,2017,216741411
13096440001,Puente: Vehicular en Arroyo Xochititla,9,Centro SCT San Luis Potosí,24,21.309796,-98.82594,100,1638302,Comunicaciones y Transportes,2016,0
13096340008,Camino a Comanja de Corona Lagos de Morenos.,9,Centro SCT Jalisco,14,21.357086,-101.897089,47.73,143904888,Comunicaciones y Transportes,2017,11356268
13096440010,Morelos  Juan Sarabia  El Bozal  La Victoria  La Merced.,9,Centro SCT San Luis Potosí,24,23.377836,-101.691575,17.58,218735429,Comunicaciones y Transportes,2017,8711184
13096350033,Juando - Puentecillas Ramal Antorcha.,9,Centro SCT México,15,20.028733,-99.989159,42.31,11924275,Comunicaciones y Transportes,2016,0
1309J3E0006,Repavimentación de vialidades del Muelle 7,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19.20973204,96.14079947,63.09,46935134,Comunicaciones y Transportes,2016,6570243
13096250007,Ampliación de la carretera  Zacatecas-Saltillo del  Km. 333+000 al Km. 343+400,9,Centro SCT Coahuila,5,25.2815,-101.0875,26,127300476,Comunicaciones y Transportes,2017,3305916
13096260007,Libramiento de Comalá.,9,Centro SCT Colima,6,19.290391,-103.747951,100,140688642,Comunicaciones y Transportes,2016,11579533
12096270003,Simojovel - La Pimienta,9,Centro SCT Chiapas,7,17.140464,-92.715383,73.17,37582006,Comunicaciones y Transportes,2016,0
11096490009,Mazaquiáhuac Graciano Sánchez y Ramal a Santiago Tetlapayac.,9,Centro SCT Tlaxcala,29,19.648604,-98.290638,39.5,95387252,Comunicaciones y Transportes,2016,5737280
12096280004,El Vergel  Laguna Juanota.,9,Centro SCT Chihuahua,8,26.476011,-106.388083,78.33,50530078,Comunicaciones y Transportes,2016,24892949
12096300004,Francisco Javier Mina - Ricardo Flores Magón.,9,Centro SCT Durango,10,24.489649,-104.484244,96.67,68747567,Comunicaciones y Transportes,2016,0
12096500024,E.C. Xochitla -Linderos,9,Centro SCT Veracruz,30,18.777148,-96.963905,100,15008123,Comunicaciones y Transportes,2015,59446
1216B000092,"Programa de Estudios Básicos complementarios y Proyectos Ejecutivos de Presas de Almacenamiento, Presas Derivadoras y Zonas de Riego, Región Lerma Santiago Pacífico.",16,Comisión Nacional del Agua,35,0,0,7.62,28644821,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,0
1216B000142,"Conservación y mantenimiento de tuneles del Valle de México, Estado de México",16,Comisión Nacional del Agua,15,0,0,43.08,18032932,Desarrollo Social,2014,6489462
13132160003,Construcción y equipamiento de instalaciones para unidades de inteligencia.,13,Dirección General de Servicios,34,0,0,67.56,452410312,Seguridad,2017,76560500
1312NCA0002,Programa Anual para el Fortalecimiento y Rehabilitación de Infraestructura de Inmuebles del INC. 2016,12,Instituto Nacional de Cardiología Ignacio Chávez,9,0,0,0,110432425,Salud,2016,0
1312NEF0002,Remodelación y Equipamiento del Almacén Central de la Planta Cuautitlán y remodelación de los Almacenes de los Institutos Nacionales de Higiene y Virología.-2014-2018,12,"Laboratorios de Biológicos y Reactivos de México, S.A. de C.V.",35,0,0,0,49933003,Salud,2017,0
1312NEF0003,Proyecto para la seguridad y almacenaje de la documentación técnica normativa de los Laboratorios de Biológicos y Reactivos de México S.A. de C.V.-2014-2017,12,"Laboratorios de Biológicos y Reactivos de México, S.A. de C.V.",9,19.4527115,-99.170669,14.44,7162266,Salud,2017,0
1351GYN0007,Construcción de Estancias para el Bienestar y Desarrollo Infantil.,51,Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado,35,0,0,20.71,280835921,Desarrollo Social,2017,237636
1406HKA0008,Mantenimiento y Adaptación del Almacén de Palmillas en uso del SAE,6,Servicio de Administración y Enajenación de Bienes,15,0,0,0,3017137,Gobierno,2016,0
1350GYR0001,Programa de Mantenimiento y Rehabilitación de Unidades Médicas.,50,Instituto Mexicano del Seguro Social,35,0,0,23,25787500,Salud,2014,0
14071100016,Adquisición de vehículos Humvee versión militar de primera prioridad,7,Dirección General de Administración,35,0,0,100,4487255187,Seguridad,2017,1189523505
1350GYR0007,"HGZ de 144 camas en Nogales, Sonora.",50,Instituto Mexicano del Seguro Social,26,31.2413,-110.97003,85,1044334080,Salud,2017,182415850
133891A0004,Programa para llevar a cabo el Fortalecimiento de la Infraestructura para Desarrollo de Proyectos de Investigación y Desarrollo Tecnológico.,38,"Corporación Mexicana de Investigación en Materiales, S.A. de C.V.",5,25.448319,-100.969267,52,51418270,Desarrollo económico,2017,11707419
1127A000005,"Punto Interno de Control en Trinitaria Comitán, Chiapas",27,Instituto de Administración y Avalúos de Bienes Nacionales,7,16.149943,-92.074407,99.96,72791946,Gobierno,2016,0
1227A000009,"Puerto Fronterizo Nogales Mariposa, Sonora",27,Instituto de Administración y Avalúos de Bienes Nacionales,26,0,0,0,3083348,Gobierno,2015,0
1316B000113,Programa para la Atención de Emergencias,16,Comisión Nacional del Agua,35,0,0,32.46,4862724352,Medio Ambiente,2017,25328629
1316RHQ0008,Proyecto de Construcción de Gerencias Estatales de la CONAFOR en el Estado de México.,16,Comisión Nacional Forestal,15,19.44,-99.29,1,19812451,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,0
12096350020,Adolfo López Mateos (Blvd. Hda. San José Cerro Gordo).,9,Centro SCT México,15,19.710281,-98.834125,28.57,11468112,Comunicaciones y Transportes,2016,0
11096270036,Guadalupe - Palmira,9,Centro SCT Chiapas,7,16.468347,-92.285653,29.41,18144033,Comunicaciones y Transportes,2016,0
9096450009,E.C. (El Fuerte  Choix) El Babu - Baymena.,9,Centro SCT Sinaloa,25,26.670994,-108.343526,40.68,107027951,Comunicaciones y Transportes,2017,4347232
1408I000001,"Obras de Dragado, Supervisión y Evaluación Biológico Pesquera en el Estero Tastiota, Municipio de Hermosillo, Sonora",8,Comisión Nacional de Acuacultura y Pesca,26,0,0,100,161324664,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,184257
14096340003,Paso de los Arrieros - Epeche Grande.,9,Centro SCT Jalisco,14,19.922293,-103.056885,98.12,29619522,Comunicaciones y Transportes,2016,4080150
14096340005,Capilla de Milpillas - E. C. Fed. 80.,9,Centro SCT Jalisco,14,20.666553,-102.845602,100,31997161,Comunicaciones y Transportes,2016,0
14096350032,Villa Victoria-San Jose Del Rincón-El Oro.,9,Centro SCT México,15,19.4421,-99.9986,19.5,746600422,Comunicaciones y Transportes,2017,201318814
14096500015,Construcción De Pavimento Asfáltico Del Camino Comalteco - Poza Larga Miradores.,9,Centro SCT Veracruz,30,20.252845,-97.472052,58,83192619,Comunicaciones y Transportes,2016,0
1409J3E0002,Repavimentación de vialidades del Muelle 4,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19.20581389,-96.13849722,42.21,48529028,Comunicaciones y Transportes,2017,11390310
1409J3E0003,Rehabilitación de la Av. Fidel Velázquez,9,"Administración Portuaria Integral de Veracruz, S.A. de C.V.",30,19.21549444,-96.17744444,72.23,57472615,Comunicaciones y Transportes,2015,0
14096310003,Camino: Mogote de Reyes.,9,Centro SCT Guanajuato,11,20.342353,-101.779497,100,13566797,Comunicaciones y Transportes,2017,36113
14096500024,Pánuco-Minera-Autlán-Ochoa.,9,Centro SCT Veracruz,30,22.235872,-98.015517,29.64,90104004,Comunicaciones y Transportes,2017,3203943
1409J3G0004,"Mantenimiento general de edificios de la API Salina Cruz, 2015",9,"Administración Portuaria Integral de Salina Cruz, S.A. de C.V.",20,0,0,100,2337995,Comunicaciones y Transportes,2015,372855
1409JZL0005,Nuevo Aeropuerto Internacional de la Ciudad de México,9,"Grupo Aeroportuario de la Ciudad de México, S.A. de C.V.",15,19.487397,-99.010366,0,180122684677,Comunicaciones y Transportes,2017,0
14096320008,Modernización Del Camino E.C. (Zihuatanejo-Lázaro Cárdenas) Troncal A Chutla.,9,Centro SCT Guerrero,12,17.90822,-101.79284,100,18635146,Comunicaciones y Transportes,2016,2983285
1409JZL0017,Programa de adquisición de vehiculos para la seguridad operacional 2015,9,Aeropuertos y Servicios Auxiliares,35,0,0,33.3,20053886,Comunicaciones y Transportes,2015,6717918
14096330002,"Saucillo  Plomosas, Municipio de Actopan",9,Centro SCT Hidalgo,13,20.351439,-98.881664,87.18,31858507,Comunicaciones y Transportes,2016,5351506
14096520020,El Vinatero - Nuevo Mercurio.,9,Centro SCT Zacatecas,32,24.112665,-101.527994,23.49,353248660,Comunicaciones y Transportes,2017,3953389
1409KDN0001,"Ampliación y Modernización de la plataforma presidencial y de sus instalaciones de servicios, resguardo y apoyo en el AICM.",9,"Aeropuerto Internacional de la Ciudad de México, S.A. de C.V.",9,19.436111,-99.07194,100,1182263084,Comunicaciones y Transportes,2015,25455558
13096370008,Puente La Cuera.,9,Centro SCT Morelos,17,18.698317,-98.846903,100,5332860,Comunicaciones y Transportes,2017,478367
14096270028,Los Toros (Esperanza-Francisco I. Madero).,9,Centro SCT Chiapas,7,14.819492,-92.34046,38.7,33063733,Comunicaciones y Transportes,2016,0
13096310001,Jaral del Progreso - Rosa de Castilla - Valle de Santiago.,9,Centro SCT Guanajuato,11,20.382882,-101.07333,30.91,16825803,Comunicaciones y Transportes,2016,0
14096270033,"Palenque-Catazajá,",9,Centro SCT Chiapas,7,17.713535,-92.012785,10.57,499050000,Comunicaciones y Transportes,2017,38462004
13096350024,El Mogote - El Tepozan.,9,Centro SCT México,15,20.165019,-99.914981,16.89,24008537,Comunicaciones y Transportes,2016,0
14095100007,Construcción de infraestructura portuaria pesquera en la Laguna de Coyuca.,9,Dirección General de Puertos,12,16.9613,-100.002,0,21522194,Comunicaciones y Transportes,2017,0
13096350053,Tierra Blanca - Cerrito del Panal.,9,Centro SCT México,15,19.510453,-99.585589,23.74,16040967,Comunicaciones y Transportes,2016,0
13096350069,San Juan La Isla - Sta. María Jajalpa.,9,Centro SCT México,15,19.129161,-99.571739,14.37,14638449,Comunicaciones y Transportes,2016,0
14096270002,E.C. (Caté - Pichucalco) - La Lagunita.,9,Centro SCT Chiapas,7,17.004,-92.831231,0,8600837,Comunicaciones y Transportes,2016,0
143891M0001,Renovación de Tecnologías de la Información 2015.,38,INFOTEC Centro de Investigación e Innovación en Tecnologías de la Información y Comunicación,35,0,0,23,44354500,Desarrollo económico,2015,5679127
0427A000004,"Estudio, proyecto y obras de construcción del puerto fronterizo Nueva Orizaba, Chis.",27,Instituto de Administración y Avalúos de Bienes Nacionales,7,16.077,-90.6317,66.5,62621552,Gobierno,2016,0
1416B000081,Programa de Mantenimiento de Acueductos del Sistema Cutzamala para abastecimiento de agua en bloque,16,Comisión Nacional del Agua,35,0,0,94.72,143747621,Desarrollo Social,2015,2168024
1318T0O0003,Obras Diversas en Dirección Regional Centro 2014-2016,18,Instituto Mexicano del Petróleo,13,20.0597,-98.7318,0,10845339,Desarrollo económico,2017,0
133890S0006,Construcción y Equipamiento de un edificio para Laboratorios Nacionales y Central en Optica y Fotónica,38,"Centro de Investigaciones en Óptica, A.C.",11,21.153707,-101.706469,43,141133806,Desarrollo económico,2017,10500000
1318TOQ0050,ACTUALIZACIÓN DE SISTEMAS DE ENERGÍA ININTERRUMPIBLE DEL CENTRO NACIONAL DE CONTROL DE ENERGÍA 2013 - 2015,18,Centro Nacional de Control de Energía,35,0,0,60,100622724,Energía,2017,0
14212100008,ESTUDIOS DE PREFACTIBILIDAD DE RECUPERACION DE PLAYAS / 08 PROGRESO,21,Dirección General de Desarrollo Regional y Fomento Turístico,31,0,0,0,18842914,Turismo,2017,0
143890K0003,DESARROLLO DE LABORATORIOS DE TECNOLOGÍAS Y SERVICIOS ESPECIALIZADOS PARA EL SECTOR AERONAUTICO.,38,"Centro de Investigación y Desarrollo Tecnológico en Electroquímica, S.C.",22,20.490811,-100.222162,90,20630000,Desarrollo económico,2016,1992880
11132160011,Construcción de un centro oncológico anexo al Hospital General Naval de Alta Especialidad en el D.F.,13,Dirección General de Servicios,9,19.35,-99.161667,64.07,434486744,Seguridad,2017,51271760
12132160002,Adquisición de aviones versión Transporte Militar y carga,13,Dirección General de Servicios,9,0,0,100,1864375854,Seguridad,2017,85138367
14132160016,Adquisición de activos para actividades sustantivas,13,Dirección General de Servicios,34,0,0,0,1947976447,Seguridad,2017,32269069
14132160032,Ampliación y Equipamiento de la Escuela de Aviación Naval,13,Dirección General de Servicios,3,24.0725,-110.362222,64.54,347043034,Seguridad,2016,121891967
11096300015,Guanacevi - La Quebrada,9,Centro SCT Durango,10,25.937278,-105.956192,0,167285747,Comunicaciones y Transportes,2016,0
1008B000001,Construcción de la Planta de Cría y Esterilización de machos de la Mosca del Mediterráneo cepa TSL y su equipamiento,8,"Servicio Nacional de Sanidad, Inocuidad y Calidad Agroalimentaria",7,14.8273,-92.196614,88.14,1050575086,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2017,281044628
1506HBW0002,Rehabilitación de sanitarios CDT SLL,6,"Fondo de Garantía y Fomento para la Agricultura, Ganadería y Avicultura",16,0,0,0.95,150000,"Agricultura, Ganadería, Desarrollo Rural, Pesca y Alimentación",2016,0
1506HJO0002,Adquisición de bienes informáticos y de comunicaciones,6,"Banco del Ahorro Nacional y Servicios Financieros, S.N.C.",9,0,0,0,6137563,Desarrollo económico,2016,0
1506HKA0003,Adquisición de Mobiliario para Delegaciones Regionales.,6,Servicio de Administración y Enajenación de Bienes,25,0,0,0,3146231,Gobierno,2016,0
1.136E+09,"Remodelación, adecuación, ampliación, amueblado y equipado del CEFERESO  No. 5 Oriente, ubicado en el municipio de Villa Aldama, Veracruz.",4,Prevención y Readaptación Social,30,19.653581,-97.220764,97.39,4231797741,Seguridad,2017,5493661
